,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
370,370,1986141.454,07:56:40:733,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6 devant point chien g.jpg
371,371,1986161.184,07:56:40:753,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,310.6462,510.3744,310.6462,510.3744,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.0003,-36.5133,568.1572,20.0692,-47.7359,584.4907,835.3735,668.4081,628.9923,712.0422,-,-,-,-,-,-,-,-
372,372,1986181.057,07:56:40:773,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,311.1273,469.7226,311.1273,469.7226,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.1526,-36.4361,567.9742,20.0388,-47.6517,584.4568,829.2936,666.7940,628.7796,711.4876,-,-,-,-,-,-,-,-
373,373,1986200.944,07:56:40:792,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,313.4448,488.7954,313.4448,488.7954,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.3033,-36.3417,568.0215,19.9052,-47.5467,584.5457,829.9739,666.5765,629.2411,711.4127,-,-,-,-,-,-,-,-
374,374,1986220.814,07:56:40:812,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,307.7812,472.5693,307.7812,472.5693,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.5248,-36.3315,568.0197,19.7796,-47.4967,584.6683,830.9964,666.2409,630.2763,710.9051,-,-,-,-,-,-,-,-
375,375,1986240.687,07:56:40:832,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,306.9533,482.6945,306.9533,482.6945,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.7568,-36.2822,568.0193,19.5591,-47.4025,584.5395,832.0160,666.3254,631.1081,710.7158,-,-,-,-,-,-,-,-
376,376,1986260.559,07:56:40:852,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,307.3998,479.3865,307.3998,479.3865,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.9878,-36.2600,568.0853,19.3318,-47.3112,584.5182,833.0294,665.9584,631.9749,710.3792,-,-,-,-,-,-,-,-
377,377,1986280.434,07:56:40:872,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,306.9951,476.8043,306.9951,476.8043,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.2457,-36.1700,567.9514,19.0905,-47.2644,584.7593,834.2268,665.7196,633.1067,709.8291,-,-,-,-,-,-,-,-
378,378,1986300.306,07:56:40:892,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,305.7120,479.0849,305.7120,479.0849,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.4958,-36.1358,567.8178,18.8221,-47.2074,584.7933,835.3064,665.8148,634.4920,709.5588,-,-,-,-,-,-,-,-
379,379,1986320.301,07:56:40:912,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,305.0858,485.5990,305.0858,485.5990,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.7569,-36.0989,567.7937,18.5541,-47.1297,585.0819,836.7558,665.5596,635.4371,709.6334,-,-,-,-,-,-,-,-
380,380,1986340.175,07:56:40:932,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,306.2295,483.7055,306.2295,483.7055,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.0450,-36.1033,567.7764,18.2818,-47.0818,585.4137,837.7086,665.4691,636.7485,709.1693,-,-,-,-,-,-,-,-
381,381,1986360.055,07:56:40:952,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,306.0348,471.6744,306.0348,471.6744,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.0887,-34.3346,567.8260,16.1981,-45.2517,585.4550,846.9996,657.2043,645.8748,700.5581,-,-,-,-,-,-,-,-
382,382,1986379.93,07:56:40:971,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,303.6445,479.9106,303.6445,479.9106,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.5766,-36.0885,567.5832,17.7642,-46.9766,585.4138,840.2954,665.5595,639.2912,708.5578,-,-,-,-,-,-,-,-
383,383,1986399.819,07:56:40:991,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,301.6590,479.9617,301.6590,479.9617,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.8494,-36.0751,567.5346,17.4955,-46.9071,585.7175,841.4729,665.4083,640.5836,708.1173,-,-,-,-,-,-,-,-
384,384,1986419.72,07:56:41:011,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,300.2955,480.3592,300.2955,480.3592,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.1623,-36.0948,567.7122,17.2051,-46.8501,585.8252,842.8314,665.4790,641.7827,707.9042,-,-,-,-,-,-,-,-
385,385,1986439.577,07:56:41:031,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,299.5635,481.2370,299.5635,481.2370,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.4376,-36.0770,568.0264,16.9454,-46.7181,585.9330,844.1463,664.8941,642.8695,707.6763,-,-,-,-,-,-,-,-
386,386,1986459.439,07:56:41:051,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,299.2921,478.1246,299.2921,478.1246,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.7153,-36.0448,567.9305,16.6821,-46.6815,586.0785,845.1144,665.0679,644.2094,706.9010,-,-,-,-,-,-,-,-
387,387,1986479.304,07:56:41:071,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,1,1,285.7062,477.1423,285.7062,477.1423,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.9522,-36.0220,567.6401,16.5754,-46.5641,587.4168,846.5256,664.6524,645.4808,706.4265,-,-,-,-,-,-,-,-
388,388,1986499.171,07:56:41:091,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Saccade,Saccade,1,1,294.3170,470.8238,294.3170,470.8238,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.2436,-36.0336,567.7893,16.1873,-46.6182,587.6976,847.5004,664.8260,646.7126,705.9360,-,-,-,-,-,-,-,-
389,389,1986519.175,07:56:41:111,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Saccade,Saccade,1,1,232.7748,482.1908,232.7748,482.1908,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.1792,-35.9470,569.8644,15.9552,-46.5823,587.7424,848.5559,665.1458,647.7067,705.6355,-,-,-,-,-,-,-,-
390,390,1986539.061,07:56:41:131,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Saccade,Saccade,1,1,292.6244,456.8616,292.6244,456.8616,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.3758,-35.2274,569.8751,12.0480,-45.6002,587.9610,865.6013,660.3973,664.6700,701.2262,-,-,-,-,-,-,-,-
391,391,1986558.925,07:56:41:150,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Saccade,Saccade,1,1,299.7649,459.1357,299.7649,459.1357,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.8610,-36.0327,569.8750,15.6631,-46.3966,588.1590,849.7510,664.1009,648.3109,704.8149,-,-,-,-,-,-,-,-
392,392,1986578.796,07:56:41:170,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Saccade,Saccade,1,1,621.9498,233.8114,621.9498,233.8114,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.4240,-35.8677,570.1292,15.7840,-46.4788,587.8103,844.6758,661.5206,643.9153,702.4964,-,-,-,-,-,-,-,-
393,393,1986598.675,07:56:41:190,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,623.5404,277.3322,623.5404,277.3322,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.4240,-35.8677,570.1292,16.0043,-46.2232,587.4757,0.0000,0.0000,643.6413,701.9076,-,-,-,-,-,-,-,-
394,394,1986618.556,07:56:41:210,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,676.4271,256.4562,676.4271,256.4562,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.4713,-35.7814,570.5480,15.7664,-46.1979,587.1546,844.0801,661.3517,643.1243,701.5951,-,-,-,-,-,-,-,-
395,395,1986638.423,07:56:41:230,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,628.0409,294.2843,628.0409,294.2843,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.5053,-35.7062,570.8790,15.9297,-45.9368,586.9730,844.2000,661.1171,643.6635,701.4143,-,-,-,-,-,-,-,-
396,396,1986658.296,07:56:41:250,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,639.0409,302.0088,639.0409,302.0088,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.5549,-35.6920,571.1263,15.9284,-45.8764,586.7614,844.1213,661.1614,643.4245,701.1168,-,-,-,-,-,-,-,-
397,397,1986678.174,07:56:41:270,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,640.2183,287.6412,640.2183,287.6412,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.5505,-35.6409,571.3816,15.9600,-45.8203,586.6762,844.0093,660.4874,643.3389,700.7304,-,-,-,-,-,-,-,-
398,398,1986698.043,07:56:41:290,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,636.9105,292.3757,636.9105,292.3757,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.5733,-35.6410,571.8853,15.9901,-45.7915,586.6106,844.0484,660.5608,643.3896,700.5927,-,-,-,-,-,-,-,-
399,399,1986718.054,07:56:41:310,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,639.1789,289.9633,639.1789,289.9633,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.6168,-35.6259,572.0792,15.9324,-45.7652,586.3279,844.2437,660.0704,643.4118,700.8431,-,-,-,-,-,-,-,-
400,400,1986737.918,07:56:41:329,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,2,2,638.2609,295.2274,638.2609,295.2274,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.6864,-35.6196,572.3232,15.8683,-45.7529,586.2564,844.3960,660.1131,643.8843,700.9548,-,-,-,-,-,-,-,-
401,401,1986878.497,07:56:41:470,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
402,402,1986922.629,07:56:41:514,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
403,403,1986966.626,07:56:41:558,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
404,404,1987010.625,07:56:41:602,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
405,405,1987166.917,07:56:41:758,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
406,406,1987308.113,07:56:41:900,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
407,407,1987464.663,07:56:42:056,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,350.4071,473.7292,350.4071,473.7292,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.1273,-34.8113,572.1312,14.2996,-44.8854,586.7039,854.5155,658.7726,653.8949,698.5461,-,-,-,-,-,-,-,-
408,408,1987484.661,07:56:42:076,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,344.3150,484.3163,344.3150,484.3163,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.2249,-34.8331,572.2936,14.1636,-44.8798,586.6328,854.9978,659.0739,654.6672,698.7306,-,-,-,-,-,-,-,-
409,409,1987504.531,07:56:42:096,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,308.0528,465.2868,308.0528,465.2868,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.3886,-34.8291,572.1056,13.9581,-44.8303,586.7114,856.3362,658.6442,656.0346,698.0820,-,-,-,-,-,-,-,-
410,410,1987524.417,07:56:42:116,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,294.5921,465.0195,294.5921,465.0195,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.5276,-34.8125,572.0728,13.8138,-44.7734,586.9289,856.9688,658.6388,656.8673,697.9060,-,-,-,-,-,-,-,-
411,411,1987544.284,07:56:42:136,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,287.1689,456.4560,287.1689,456.4560,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.6139,-34.7988,572.0099,13.7281,-44.7225,586.8926,857.5669,658.4648,657.1986,697.5051,-,-,-,-,-,-,-,-
412,412,1987564.16,07:56:42:156,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,286.8563,458.9249,286.8563,458.9249,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.7386,-34.7439,571.9674,13.6627,-44.6996,587.1226,857.8720,658.1683,657.6409,697.6738,-,-,-,-,-,-,-,-
413,413,1987584.03,07:56:42:176,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,290.0480,461.1143,290.0480,461.1143,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.7979,-34.6566,571.6371,13.5654,-44.6351,587.2744,858.1384,658.0296,657.9568,697.3163,-,-,-,-,-,-,-,-
414,414,1987603.909,07:56:42:195,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,3,3,286.1771,457.7158,286.1771,457.7158,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.8902,-34.5805,571.6747,13.4690,-44.5242,587.1173,858.5846,657.6636,658.5591,696.6611,-,-,-,-,-,-,-,-
415,415,1987623.791,07:56:42:215,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Saccade,Saccade,2,2,284.1634,459.6004,284.1634,459.6004,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.9684,-34.5528,571.6918,13.3946,-44.4975,587.3334,859.0185,657.4432,658.9089,696.7875,-,-,-,-,-,-,-,-
416,416,1987643.782,07:56:42:235,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,4,4,281.0127,453.6416,281.0127,453.6416,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.0574,-34.5035,571.6149,13.2966,-44.4966,587.5810,859.5064,657.3602,659.4681,696.0874,-,-,-,-,-,-,-,-
417,417,1987663.661,07:56:42:255,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,4,4,280.8025,448.9931,280.8025,448.9931,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.1622,-34.4802,571.6152,13.2188,-44.4157,587.6460,859.9264,656.9057,659.7071,695.8786,-,-,-,-,-,-,-,-
418,418,1987683.53,07:56:42:275,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,4,4,273.9264,412.5956,273.9264,412.5956,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.2378,-34.4619,571.4892,13.3297,-44.7685,590.9142,860.2012,656.9800,660.0685,695.4412,-,-,-,-,-,-,-,-
419,419,1987703.409,07:56:42:295,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,4,4,267.2170,451.5037,267.2170,451.5037,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.1058,-34.2027,570.4791,13.0892,-44.5189,590.5598,860.6965,656.7327,660.5632,695.3148,-,-,-,-,-,-,-,-
420,420,1987723.283,07:56:42:315,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,4,4,275.7614,450.1026,275.7614,450.1026,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.3799,-34.3435,570.4327,12.9994,-44.5081,590.6922,861.0447,657.0026,660.9300,695.3593,-,-,-,-,-,-,-,-
421,421,1987743.161,07:56:42:335,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,Fixation,Fixation,4,4,247.2622,466.0155,247.2622,466.0155,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.2335,-34.0004,570.7963,12.9010,-44.5169,590.7283,861.6348,656.6308,661.5163,695.2448,-,-,-,-,-,-,-,-
422,422,1987763.031,07:56:42:355,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,-,-,-,-,295.2933,323.5925,295.2933,323.5925,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.2938,-33.5522,571.0294,9.7715,-44.0324,591.8891,874.0539,652.6019,673.8853,690.8612,-,-,-,-,-,-,-,-
423,423,1987782.91,07:56:42:374,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,-,-,-,-,264.5901,427.5918,264.5901,427.5918,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.6805,-34.4206,570.8136,12.7520,-44.5722,591.8303,862.6755,656.6279,662.2165,695.1402,-,-,-,-,-,-,-,-
424,424,1987802.779,07:56:42:394,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,-,-,-,-,265.3145,422.6970,265.3145,422.6970,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.7742,-34.4308,570.9414,12.6951,-44.5878,591.7641,862.7513,656.8734,662.5955,694.9838,-,-,-,-,-,-,-,-
425,425,1987822.781,07:56:42:414,Trial006,6 devant point chien G.jpg,0.0,2886.176,Unidentified(Neg),Coral,51.2789,Eye,-,-,-,-,268.6383,417.6096,268.6383,417.6096,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.8489,-34.4579,571.2122,12.6257,-44.5826,591.7569,863.0588,656.7114,662.6177,695.1152,-,-,-,-,-,-,-,-
