,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
49503,49503,4637662.495,15:09:35:200,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a triste joie.jpg
49504,49504,4637663.624,15:09:35:201,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,1,1,2.7512,2.5673,-49.9388,632.4764,-49.9388,632.4764,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49505,49505,4637683.498,15:09:35:221,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,1,1,2.8164,2.5383,-58.3619,630.2569,-58.3619,630.2569,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49506,49506,4637703.375,15:09:35:241,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,1,1,2.8145,2.5241,-45.3302,643.0086,-45.3302,643.0086,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49507,49507,4637723.424,15:09:35:261,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,1,1,2.8154,2.4599,-43.6846,645.7904,-43.6846,645.7904,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49508,49508,4637743.253,15:09:35:281,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,1,1,2.8679,2.4741,-55.5222,638.4042,-55.5222,638.4042,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49509,49509,4637763.134,15:09:35:301,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Saccade,Saccade,1,1,2.8870,2.5647,-40.2354,650.0640,-40.2354,650.0640,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49510,49510,4637782.998,15:09:35:321,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Saccade,Saccade,1,1,2.7859,2.3870,-16.4287,549.6873,-16.4287,549.6873,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49511,49511,4637802.867,15:09:35:340,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Saccade,Saccade,1,1,2.8086,2.4237,397.9645,484.6823,397.9645,484.6823,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49512,49512,4637822.868,15:09:35:360,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7624,2.5341,564.7631,480.5126,564.7631,480.5126,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49513,49513,4637842.745,15:09:35:380,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7809,2.5425,579.2550,478.9320,579.2550,478.9320,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49514,49514,4637862.615,15:09:35:400,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7978,2.5516,581.5119,485.2467,581.5119,485.2467,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49515,49515,4637882.501,15:09:35:420,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7639,2.5976,582.7370,479.1987,582.7370,479.1987,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49516,49516,4637902.364,15:09:35:440,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7240,2.6505,582.5403,481.3871,582.5403,481.3871,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49517,49517,4637922.243,15:09:35:460,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.8228,2.6416,584.7628,489.9900,584.7628,489.9900,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49518,49518,4637942.243,15:09:35:480,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7305,2.6391,586.5580,477.1264,586.5580,477.1264,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
49519,49519,4637962.118,15:09:35:500,Trial026,26 a triste joie.jpg,0.0,5963.021,53,DarkSalmon,62.3845,Eye,Fixation,Fixation,2,2,2.7666,2.6251,585.6283,468.6501,585.6283,468.6501,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
