,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
63989,63989,3101065.012,14:05:04:594,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8 voc chien g.jpg
63990,63990,3101079.075,14:05:04:608,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,682.0526,334.3200,682.0526,334.3200,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5173,40.4465,675.5849,68.2465,39.3978,667.6913,682.8617,349.0279,451.7893,351.1470,-,-,-,-,-,-,-,-
63991,63991,3101098.96,14:05:04:628,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,683.6602,331.8151,683.6602,331.8151,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6422,40.3885,675.6278,68.3467,39.3512,667.4075,682.0499,349.0950,451.4781,351.1743,-,-,-,-,-,-,-,-
63992,63992,3101118.85,14:05:04:648,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,681.1985,326.5746,681.1985,326.5746,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7587,40.3501,675.8138,68.4911,39.3010,667.7316,681.9501,349.2043,450.9840,351.1954,-,-,-,-,-,-,-,-
63993,63993,3101138.841,14:05:04:668,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,678.1227,328.6196,678.1227,328.6196,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8595,40.2730,675.6447,68.5730,39.2336,667.7601,681.4935,349.5562,450.9017,351.8017,-,-,-,-,-,-,-,-
63994,63994,3101158.708,14:05:04:688,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,575.1236,327.8724,575.1236,327.8724,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7567,40.2187,675.8616,68.5234,39.1475,667.8672,682.8026,349.9999,451.7981,352.0022,-,-,-,-,-,-,-,-
63995,63995,3101178.59,14:05:04:708,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,365.2520,330.4240,365.2520,330.4240,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2352,40.0964,676.0207,67.8676,39.0311,668.2652,686.6913,350.6696,456.0350,352.8084,-,-,-,-,-,-,-,-
63996,63996,3101198.459,14:05:04:727,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,207.3721,341.5161,207.3721,341.5161,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9445,39.9127,675.1546,67.5274,38.9250,668.3181,688.7542,351.2917,458.8516,353.8844,-,-,-,-,-,-,-,-
63997,63997,3101218.455,14:05:04:747,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,208.3441,353.8691,208.3441,353.8691,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9332,39.8640,674.3269,67.5911,38.9579,668.3579,689.1099,351.4610,458.2775,353.6702,-,-,-,-,-,-,-,-
63998,63998,3101238.34,14:05:04:767,Trial008,8 voc chien G.jpg,0.0,2880.65,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,215.4143,349.4534,215.4143,349.4534,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9239,39.8316,673.5305,67.5967,38.9847,668.4001,688.7995,351.1895,458.3089,353.5020,-,-,-,-,-,-,-,-
