,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
17538,17538,133871.3,17:26:39:463,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.8,22.8,4.5,22.6,22.6,4.5,854.4,398.5,831.0,362.0,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.1,480.2,-69.2,-42.7,475.0,722.7,701.3,983.7,716.5,0,-,-,-,-,-,-,-,-
17539,17539,133888.0,17:26:39:480,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.7,22.7,4.5,22.5,22.5,4.5,854.7,399.5,831.2,363.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.1,480.4,-69.2,-42.8,474.8,722.6,701.6,983.8,716.8,0,-,-,-,-,-,-,-,-
17540,17540,133904.7,17:26:39:497,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.7,22.7,4.5,22.7,22.7,4.5,854.8,400.0,831.7,364.7,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.2,480.1,-69.2,-42.8,474.7,722.6,702.0,983.8,717.2,0,-,-,-,-,-,-,-,-
17541,17541,133921.4,17:26:39:514,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.8,22.8,4.5,22.5,22.5,4.5,854.1,400.3,833.0,365.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.3,480.0,-69.2,-42.9,474.8,722.7,702.2,983.8,717.5,0,-,-,-,-,-,-,-,-
17542,17542,133938.1,17:26:39:530,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.6,22.6,4.5,22.6,22.6,4.5,854.6,400.5,833.8,365.6,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.3,480.1,-69.2,-42.9,474.7,722.7,702.5,983.9,717.8,0,-,-,-,-,-,-,-,-
17543,17543,133954.7,17:26:39:547,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.7,22.7,4.5,22.6,22.6,4.5,854.0,400.5,833.9,366.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.4,480.0,-69.2,-43.0,474.6,722.7,703.0,983.9,718.2,0,-,-,-,-,-,-,-,-
17544,17544,133971.4,17:26:39:564,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.8,22.8,4.5,22.6,22.6,4.5,855.1,400.8,834.1,367.1,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.5,480.0,-69.2,-43.1,474.7,722.7,703.3,984.1,718.6,0,-,-,-,-,-,-,-,-
17545,17545,133988.1,17:26:39:580,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.6,22.6,4.5,22.7,22.7,4.5,854.9,400.2,834.6,367.5,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.8,-40.6,479.8,-69.2,-43.2,474.6,722.8,703.7,984.1,719.0,0,-,-,-,-,-,-,-,-
17546,17546,134004.8,17:26:39:597,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.6,22.6,4.5,22.5,22.5,4.5,854.8,399.9,834.4,367.5,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.9,-40.6,479.8,-69.3,-43.2,474.7,722.8,704.0,984.3,719.3,0,-,-,-,-,-,-,-,-
17547,17547,134021.5,17:26:39:614,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.6,22.6,4.5,22.6,22.6,4.5,854.3,401.4,834.9,368.4,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.9,-40.6,479.7,-69.3,-43.2,474.5,723.0,704.2,984.3,719.5,0,-,-,-,-,-,-,-,-
17548,17548,134038.2,17:26:39:630,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,1,1,22.8,22.8,4.5,22.6,22.6,4.5,853.9,401.8,835.4,368.2,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.9,-40.6,479.8,-69.3,-43.3,474.5,723.1,704.2,984.4,719.5,0,-,-,-,-,-,-,-,-
17549,17549,134054.9,17:26:39:647,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Saccade,Saccade,2,2,22.7,22.7,4.5,22.5,22.5,4.5,852.7,402.1,836.0,369.7,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.2,0.4,-0.9,-17.9,-40.7,479.9,-69.3,-43.2,474.2,723.2,704.3,984.5,719.7,0,-,-,-,-,-,-,-,-
17550,17550,134071.6,17:26:39:664,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Saccade,Saccade,2,2,22.6,22.6,4.5,22.6,22.6,4.5,779.2,394.7,743.9,368.4,-,-,-,-,-,-,-,-,0.2,0.5,-0.9,0.2,0.4,-0.9,-18.2,-40.6,480.3,-69.5,-43.2,473.9,725.6,703.4,987.4,719.1,0,-,-,-,-,-,-,-,-
17551,17551,134088.3,17:26:39:680,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.6,22.6,4.5,620.0,310.4,591.8,299.3,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.7,-40.5,480.1,-70.0,-43.1,474.1,730.6,701.6,991.7,717.4,0,-,-,-,-,-,-,-,-
17552,17552,134105.0,17:26:39:697,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.7,22.7,4.5,625.4,342.6,601.4,300.0,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.8,-40.5,479.8,-70.0,-43.1,474.2,730.7,702.1,991.6,717.7,0,-,-,-,-,-,-,-,-
17553,17553,134121.7,17:26:39:714,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.7,22.7,4.5,617.2,326.8,602.9,291.0,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.8,-40.4,479.7,-70.2,-43.2,475.0,731.2,702.0,992.0,717.7,0,-,-,-,-,-,-,-,-
17554,17554,134138.4,17:26:39:731,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.6,22.6,4.5,614.7,318.2,602.6,287.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.8,-40.5,479.9,-70.3,-43.3,475.2,731.3,702.1,992.2,717.9,0,-,-,-,-,-,-,-,-
17555,17555,134155.1,17:26:39:747,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.7,22.7,4.5,613.9,316.7,601.6,288.5,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.9,-40.6,480.4,-70.3,-43.3,475.4,731.4,702.3,992.4,718.0,0,-,-,-,-,-,-,-,-
17556,17556,134171.8,17:26:39:764,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.6,22.6,4.5,612.1,314.4,600.8,289.0,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.9,-40.7,481.2,-70.3,-43.3,475.2,731.5,702.3,992.6,718.2,0,-,-,-,-,-,-,-,-
17557,17557,134188.5,17:26:39:781,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.9,22.9,4.5,22.7,22.7,4.5,610.4,312.1,600.1,288.5,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.0,-40.8,482.2,-70.3,-43.3,475.0,731.7,702.3,992.7,718.1,0,-,-,-,-,-,-,-,-
17558,17558,134205.2,17:26:39:797,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.8,22.8,4.5,609.9,309.9,599.7,288.1,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.0,-40.8,483.2,-70.4,-43.3,475.0,731.7,702.3,992.8,718.1,0,-,-,-,-,-,-,-,-
17559,17559,134221.8,17:26:39:814,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.6,22.6,4.5,610.4,309.7,600.1,288.0,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.0,-40.9,484.0,-70.3,-43.3,475.0,731.6,702.3,992.7,718.1,0,-,-,-,-,-,-,-,-
17560,17560,134238.5,17:26:39:831,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.9,22.9,4.5,22.7,22.7,4.5,610.5,306.7,600.1,287.8,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.1,-40.9,484.8,-70.3,-43.3,474.9,731.6,702.1,992.7,718.0,0,-,-,-,-,-,-,-,-
17561,17561,134255.2,17:26:39:847,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.6,22.6,4.5,610.6,305.7,600.0,287.3,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.1,-41.0,485.3,-70.3,-43.2,474.8,731.5,702.2,992.6,717.9,0,-,-,-,-,-,-,-,-
17562,17562,134271.9,17:26:39:864,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.6,22.6,4.5,609.8,305.2,600.2,287.3,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.1,-41.0,485.4,-70.3,-43.2,474.8,731.4,702.2,992.6,717.9,0,-,-,-,-,-,-,-,-
17563,17563,134288.6,17:26:39:881,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.6,22.6,4.5,612.0,304.4,599.4,286.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.1,-40.9,484.5,-70.3,-43.2,474.7,731.3,702.0,992.5,717.7,0,-,-,-,-,-,-,-,-
17564,17564,134305.3,17:26:39:897,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.6,22.6,4.5,614.7,303.2,598.8,287.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-19.0,-40.7,482.8,-70.2,-43.1,474.5,731.1,701.7,992.5,717.3,0,-,-,-,-,-,-,-,-
17565,17565,134322.0,17:26:39:914,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.9,22.9,4.5,22.7,22.7,4.5,614.9,302.9,598.7,288.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.9,-40.5,481.4,-70.2,-43.0,474.6,731.1,701.4,992.3,717.0,0,-,-,-,-,-,-,-,-
17566,17566,134338.7,17:26:39:931,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.6,22.6,4.5,617.3,304.0,599.4,289.3,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.8,-40.3,480.5,-70.2,-43.0,475.1,730.8,701.1,992.1,716.7,0,-,-,-,-,-,-,-,-
17567,17567,134355.4,17:26:39:948,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.7,22.7,4.5,619.5,305.9,599.9,289.3,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.7,-40.3,480.1,-70.2,-42.9,475.0,730.6,701.0,991.8,716.4,0,-,-,-,-,-,-,-,-
17568,17568,134372.1,17:26:39:964,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.6,22.6,4.5,620.8,307.5,599.8,290.4,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.7,-40.2,479.6,-70.1,-42.9,474.9,730.4,700.8,991.7,716.2,0,-,-,-,-,-,-,-,-
17569,17569,134388.8,17:26:39:981,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.6,22.6,4.5,622.8,310.5,599.9,291.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.6,-40.1,478.4,-70.1,-42.8,474.9,730.1,700.8,991.4,716.1,0,-,-,-,-,-,-,-,-
17570,17570,134405.5,17:26:39:998,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.5,22.5,4.5,624.2,313.7,599.8,293.2,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.5,-40.1,477.6,-70.1,-42.8,475.1,729.9,700.9,991.3,716.0,0,-,-,-,-,-,-,-,-
17571,17571,134422.2,17:26:40:014,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.6,22.6,4.5,624.5,318.1,599.6,293.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.4,-40.0,477.7,-70.1,-42.9,475.4,729.6,700.9,991.0,715.9,0,-,-,-,-,-,-,-,-
17572,17572,134438.9,17:26:40:031,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.5,22.5,4.5,626.6,318.6,599.2,294.6,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.4,-40.0,477.6,-70.0,-42.8,475.4,729.3,700.8,990.6,715.8,0,-,-,-,-,-,-,-,-
17573,17573,134455.6,17:26:40:048,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.4,22.4,4.5,626.2,322.5,599.4,295.3,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.3,-40.0,477.6,-69.9,-42.8,475.5,729.1,700.9,990.4,715.7,0,-,-,-,-,-,-,-,-
17574,17574,134472.3,17:26:40:064,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.5,22.5,4.5,625.9,325.4,598.6,296.2,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.2,-40.1,477.7,-69.8,-42.8,475.4,728.6,701.0,990.1,715.6,0,-,-,-,-,-,-,-,-
17575,17575,134489.0,17:26:40:081,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.6,22.6,4.5,22.5,22.5,4.5,625.1,327.3,598.4,296.6,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.2,-40.0,477.2,-69.7,-42.8,475.2,728.4,701.0,989.6,715.6,0,-,-,-,-,-,-,-,-
17576,17576,134505.7,17:26:40:098,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.4,22.4,4.5,625.8,330.1,597.8,297.1,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.1,-40.0,476.2,-69.7,-42.8,475.7,728.0,701.1,989.3,715.7,0,-,-,-,-,-,-,-,-
17577,17577,134522.4,17:26:40:115,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.4,22.4,4.5,625.2,332.7,596.3,297.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-18.0,-40.0,476.1,-69.7,-42.8,475.8,727.7,701.3,989.0,715.7,0,-,-,-,-,-,-,-,-
17578,17578,134539.1,17:26:40:131,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.4,22.4,4.5,624.6,334.8,596.0,298.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-17.9,-39.9,475.6,-69.6,-42.8,475.7,727.4,701.3,988.5,715.7,0,-,-,-,-,-,-,-,-
17579,17579,134555.8,17:26:40:148,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.7,22.7,4.5,22.5,22.5,4.5,624.4,336.0,595.9,298.9,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-17.8,-39.9,475.2,-69.6,-42.8,476.1,727.0,701.2,988.2,715.6,0,-,-,-,-,-,-,-,-
17580,17580,134572.5,17:26:40:165,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.6,22.6,4.5,22.5,22.5,4.5,624.3,339.9,595.2,300.7,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-17.7,-39.9,475.3,-69.5,-42.8,475.9,726.5,701.5,987.9,715.6,0,-,-,-,-,-,-,-,-
17581,17581,134589.2,17:26:40:181,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.6,22.6,4.5,22.4,22.4,4.5,624.8,341.1,595.1,302.2,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-17.7,-39.9,475.6,-69.4,-42.8,475.6,726.3,701.4,987.5,715.6,0,-,-,-,-,-,-,-,-
17582,17582,134605.8,17:26:40:198,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.8,22.8,4.5,22.5,22.5,4.5,623.4,343.5,595.0,303.5,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-17.6,-40.0,475.8,-69.3,-42.7,475.6,726.1,701.4,987.2,715.4,0,-,-,-,-,-,-,-,-
17583,17583,134622.5,17:26:40:215,Trial018,VNVD151207.avi,0.0,49106.0,59,Cyan,87.8,Eye,Fixation,Fixation,2,2,22.9,22.9,4.5,22.4,22.4,4.5,623.1,344.6,594.8,305.1,-,-,-,-,-,-,-,-,0.1,0.5,-0.9,0.1,0.5,-0.9,-17.6,-40.0,475.8,-69.2,-42.7,475.6,725.7,701.4,986.9,715.4,0,-,-,-,-,-,-,-,-
