,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
36617,36617,5195538.557,13:42:46:504,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8 voc chien d.jpg
36618,36618,5195554.102,13:42:46:520,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.4656,3.3944,934.7679,385.2055,934.7679,385.2055,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36619,36619,5195573.974,13:42:46:539,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.4993,3.3784,933.3834,385.8930,933.3834,385.8930,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36620,36620,5195593.864,13:42:46:559,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.5618,3.4015,930.5561,389.7963,930.5561,389.7963,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36621,36621,5195613.734,13:42:46:579,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.5307,3.4143,934.7832,384.6759,934.7832,384.6759,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36622,36622,5195633.757,13:42:46:599,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.4960,3.3874,933.8700,387.3716,933.8700,387.3716,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36623,36623,5195653.614,13:42:46:619,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.5722,3.4120,933.7552,389.0930,933.7552,389.0930,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36624,36624,5195673.489,13:42:46:639,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.5099,3.4370,932.6768,387.7865,932.6768,387.7865,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36625,36625,5195693.35,13:42:46:659,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.5106,3.4309,932.2530,384.9017,932.2530,384.9017,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36626,36626,5195713.218,13:42:46:679,Trial009,09 voc chien d.jpg,0.0,2879.746,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.6223,3.3998,932.0075,385.9386,932.0075,385.9386,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
