,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
120461,120461,3201742.12,17:22:35:739,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5408b1a819bf51422364e3f82ba25355_1280x1024.jpg
120462,120462,3201742.709,17:22:35:740,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,643.14,329.5712,629.1379,338.7746,-,-,-,-,-,-,-,-,0.0605,0.3216,-0.9449,0.0767,0.3031,-0.9499,-6.1314,0.9414,620.2932,-62.7041,7.4855,617.8714,662.0405,501.796,881.2101,476.7336,0,-,-,-,-,-,-,-,-
120463,120463,3201759.406,17:22:35:756,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,639.8644,330.6178,627.8292,346.8399,-,-,-,-,-,-,-,-,0.0553,0.3174,-0.9467,0.074,0.293,-0.9532,-6.1553,0.9146,620.6251,-62.6776,7.4356,617.292,662.2206,501.9852,881.3925,477.0856,0,-,-,-,-,-,-,-,-
120464,120464,3201776.104,17:22:35:773,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,638.5177,326.9619,628.2504,338.2881,-,-,-,-,-,-,-,-,0.0592,0.3228,-0.9446,0.0789,0.2997,-0.9508,-6.1913,0.8705,621.2472,-62.6798,7.4087,617.0633,662.2614,502.0629,881.3934,477.0512,0,-,-,-,-,-,-,-,-
120465,120465,3201792.801,17:22:35:790,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,636.5316,324.6049,626.6576,345.2856,-,-,-,-,-,-,-,-,0.0586,0.3249,-0.9439,0.0752,0.2888,-0.9544,-6.2168,0.8547,622.0394,-62.6373,7.3734,616.4923,662.3417,502.0943,881.5322,477.3623,0,-,-,-,-,-,-,-,-
120466,120466,3201809.498,17:22:35:806,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,635.9894,322.6188,624.9562,338.4001,-,-,-,-,-,-,-,-,0.0618,0.3255,-0.9435,0.0742,0.297,-0.952,-6.2439,0.8447,622.8523,-62.5955,7.3553,615.9372,662.3562,502.1353,881.6028,477.2454,0,-,-,-,-,-,-,-,-
120467,120467,3201826.195,17:22:35:823,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,636.0291,322.9697,623.4161,342.1336,-,-,-,-,-,-,-,-,0.0622,0.3234,-0.9442,0.0708,0.2883,-0.9549,-6.2653,0.8403,623.4767,-62.5442,7.3363,615.3465,662.4073,502.2008,881.7068,477.4521,0,-,-,-,-,-,-,-,-
120468,120468,3201842.892,17:22:35:840,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,636.844,324.1182,622.6707,346.1188,-,-,-,-,-,-,-,-,0.0661,0.3225,-0.9443,0.0706,0.2872,-0.9553,-6.2871,0.8733,624.3072,-62.5125,7.3418,614.9677,662.3873,502.1041,881.7383,477.4313,0,-,-,-,-,-,-,-,-
120469,120469,3201859.589,17:22:35:856,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,636.7942,325.4632,621.9281,344.3295,-,-,-,-,-,-,-,-,0.063,0.3204,-0.9452,0.0708,0.2915,-0.954,-6.3061,0.889,625.0033,-62.4946,7.3605,614.7111,662.4922,502.0942,881.7658,477.2625,0,-,-,-,-,-,-,-,-
120470,120470,3201876.286,17:22:35:873,Trial018,18 au revoir.png,0,2891.256,57,MediumSlateBlue,99.726,Eye,Fixation,Fixation,1,1,637.2365,326.8681,621.2181,343.7356,-,-,-,-,-,-,-,-,0.064,0.3198,-0.9453,0.072,0.2938,-0.9531,-6.3142,0.8994,625.4836,-62.4945,7.3711,614.6471,662.488,502.0721,881.7647,477.1727,0,-,-,-,-,-,-,-,-
