,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
39476,39476,4866757.587,14:07:36:950,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 au revoir.jpg
39477,39477,4866760.086,14:07:36:952,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,658.3381,309.9604,658.3381,309.9604,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.1550,-87.7047,748.4810,-16.5952,-86.1428,746.7343,995.7690,805.1946,771.1109,800.6073,-,-,-,-,-,-,-,-
39478,39478,4866779.969,14:07:36:972,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,661.1278,309.1166,661.1278,309.1166,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.0701,-87.6543,747.7956,-16.5839,-86.0821,746.2224,995.7268,805.2648,771.0183,800.4767,-,-,-,-,-,-,-,-
39479,39479,4866799.838,14:07:36:992,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,663.3517,306.7848,663.3517,306.7848,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.9858,-87.5956,746.8769,-16.6044,-86.1081,746.2136,995.8055,805.3033,771.0183,800.4767,-,-,-,-,-,-,-,-
39480,39480,4866819.726,14:07:37:012,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,658.5912,312.0849,658.5912,312.0849,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.9071,-87.5622,746.3043,-16.6588,-86.0973,746.3162,996.0541,805.3010,771.2343,800.8399,-,-,-,-,-,-,-,-
39481,39481,4866839.596,14:07:37:032,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,647.0839,305.9027,647.0839,305.9027,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.9017,-87.5854,746.1018,-16.6976,-86.1878,746.8252,996.2871,805.5636,771.4979,800.4903,-,-,-,-,-,-,-,-
39482,39482,4866859.452,14:07:37:052,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,656.3810,314.3893,656.3810,314.3893,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.0676,-87.7266,747.1177,-16.7223,-86.1275,746.7636,996.2814,805.6687,771.3624,800.7778,-,-,-,-,-,-,-,-
39483,39483,4866879.338,14:07:37:072,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,656.7609,302.2996,656.7609,302.2996,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.2688,-87.8740,747.6819,-16.7366,-86.1095,746.3537,996.5319,805.7566,771.6156,800.4804,-,-,-,-,-,-,-,-
39484,39484,4866899.337,14:07:37:092,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,656.5867,309.0458,656.5867,309.0458,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.3149,-87.8500,747.7354,-16.8919,-86.1088,746.2014,996.7467,806.0874,772.0607,800.4700,-,-,-,-,-,-,-,-
39485,39485,4866919.21,14:07:37:112,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,653.0041,315.0226,653.0041,315.0226,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.2829,-87.7818,747.0784,-16.9099,-86.0730,745.6824,996.9572,805.9798,772.2004,800.8618,-,-,-,-,-,-,-,-
39486,39486,4866939.076,14:07:37:131,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,651.4811,323.8790,651.4811,323.8790,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.2574,-87.6993,746.6186,-16.9893,-85.9977,745.6352,997.2299,806.0432,772.3076,800.6910,-,-,-,-,-,-,-,-
39487,39487,4866958.96,14:07:37:151,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,641.3634,309.2904,641.3634,309.2904,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.3342,-87.6797,746.1493,-16.9951,-86.0041,745.7013,997.4647,805.9365,772.8663,800.3354,-,-,-,-,-,-,-,-
39488,39488,4866978.825,14:07:37:171,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,653.6666,323.7950,653.6666,323.7950,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.4450,-87.6789,746.2661,-17.1745,-85.9663,745.7115,997.6534,806.0795,773.0164,800.5147,-,-,-,-,-,-,-,-
39489,39489,4866998.712,14:07:37:191,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,648.5790,321.0982,648.5790,321.0982,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.4567,-87.6096,746.0628,-17.2084,-85.8897,745.4490,997.9616,805.9615,773.1941,800.1315,-,-,-,-,-,-,-,-
39490,39490,4867018.577,14:07:37:211,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,639.7823,335.6766,639.7823,335.6766,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.4553,-87.5525,745.8394,-17.2415,-85.8148,745.3693,998.1028,805.9920,773.5749,800.1586,-,-,-,-,-,-,-,-
39491,39491,4867038.574,14:07:37:231,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,648.8176,297.5209,648.8176,297.5209,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.7996,-87.7942,747.8261,-17.2870,-85.7500,745.3058,998.3245,805.4320,773.4777,799.5538,-,-,-,-,-,-,-,-
39492,39492,4867058.505,14:07:37:251,Trial018,18 au revoir.jpg,0.0,2886.577,34,DeepPink,100.0,Eye,Fixation,Fixation,1,1,650.5011,316.8513,650.5011,316.8513,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.9685,-87.7508,748.5610,-17.4218,-85.6398,744.8432,998.6816,805.3992,773.9587,799.3736,-,-,-,-,-,-,-,-
