,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
50564,50564,7142509.601,09:14:52:459,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 yeux chat gauche.jpg
50565,50565,7142514.302,09:14:52:464,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50566,50566,7142558.313,09:14:52:508,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50567,50567,7142602.327,09:14:52:552,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50568,50568,7142646.435,09:14:52:596,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50569,50569,7142690.426,09:14:52:640,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50570,50570,7142734.43,09:14:52:684,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50571,50571,7142778.555,09:14:52:728,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50572,50572,7142822.55,09:14:52:772,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50573,50573,7142866.555,09:14:52:816,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50574,50574,7142910.676,09:14:52:860,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
50575,50575,7142954.673,09:14:52:904,Trial012,12 yeux chat gauche.jpg,0.0,2895.451,17,Gold,17.9592,Eye,Blink,Blink,1,1,4.4401,3.9747,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
