,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
21195,21195,5460578.383,12:56:51:312,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 yeux chat gauche.jpg
21196,21196,5460588.11,12:56:51:322,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.7378,3.7993,519.7857,176.5759,519.7857,176.5759,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21197,21197,5460607.991,12:56:51:342,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.7229,3.8226,533.2522,199.7277,533.2522,199.7277,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21198,21198,5460627.859,12:56:51:361,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.7204,3.6732,522.9783,148.5460,522.9783,148.5460,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21199,21199,5460647.738,12:56:51:381,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.6704,3.7458,525.3367,185.8607,525.3367,185.8607,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21200,21200,5460667.714,12:56:51:401,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.6895,3.7259,525.3250,182.8034,525.3250,182.8034,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21201,21201,5460687.503,12:56:51:421,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.6341,3.7338,541.2445,175.3861,541.2445,175.3861,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21202,21202,5460707.516,12:56:51:441,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.7102,3.6714,526.1745,163.1931,526.1745,163.1931,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21203,21203,5460727.362,12:56:51:461,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.6601,3.7208,548.9718,169.9893,548.9718,169.9893,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21204,21204,5460747.225,12:56:51:481,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,1,1,3.6656,3.6379,543.6186,143.5996,543.6186,143.5996,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21205,21205,5460767.102,12:56:51:501,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Saccade,Saccade,1,1,3.5288,3.5964,527.2207,133.7140,527.2207,133.7140,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21206,21206,5460786.981,12:56:51:521,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,2,2,3.6602,3.6219,555.3608,153.2074,555.3608,153.2074,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21207,21207,5460806.848,12:56:51:540,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,2,2,3.7118,3.7326,545.2035,171.8776,545.2035,171.8776,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21208,21208,5460826.726,12:56:51:560,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,2,2,3.5474,3.6708,532.7938,145.8659,532.7938,145.8659,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
21209,21209,5460846.598,12:56:51:580,Trial012,12 yeux chat gauche.jpg,0.0,2893.785,45,DarkGreen,100.0,Eye,Fixation,Fixation,2,2,3.6098,3.7843,547.9955,146.7746,547.9955,146.7746,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
