,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
80544,80544,3280707.887,17:23:54:705,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23d4c4c9d202d05be1c4bb598d20e84d.avi
80545,80545,3280718.056,17:23:54:715,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,482.2242,358.5909,450.7558,391.1928,-,-,-,-,-,-,-,-,0.0107,0.2968,-0.9549,0.0126,0.2748,-0.9614,-21.8436,-1.7965,643.5976,-78.2043,0.0218,635.3765,720.6054,512.7969,934.1469,506.3612,0,-,-,-,-,-,-,-,-
80546,80546,3280734.753,17:23:54:732,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,481.1766,359.6117,449.416,396.5356,-,-,-,-,-,-,-,-,0.0102,0.2986,-0.9543,0.0134,0.2658,-0.9639,-21.8219,-1.862,643.4729,-78.1959,-0.0343,635.2842,720.5501,513.0074,934.149,506.7388,0,-,-,-,-,-,-,-,-
80547,80547,3280751.45,17:23:54:749,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,477.9157,361.2622,447.9995,399.2736,-,-,-,-,-,-,-,-,0.0042,0.2977,-0.9546,0.0138,0.2675,-0.9635,-21.8278,-1.914,643.3221,-78.2139,-0.0933,635.2925,720.6999,513.2175,934.2042,506.9315,0,-,-,-,-,-,-,-,-
80548,80548,3280768.147,17:23:54:765,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,477.5975,362.4513,447.282,400.4199,-,-,-,-,-,-,-,-,0.0096,0.2995,-0.9541,0.0141,0.2708,-0.9625,-21.8295,-1.9537,642.674,-78.1944,-0.1371,634.9662,720.6903,513.3347,934.2763,507.0323,0,-,-,-,-,-,-,-,-
80549,80549,3280784.844,17:23:54:782,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,476.5458,363.7,446.8165,401.7111,-,-,-,-,-,-,-,-,0.0108,0.3014,-0.9535,0.0162,0.2708,-0.9625,-21.8476,-1.9805,642.1892,-78.1477,-0.1513,634.4152,720.7974,513.4017,934.3186,507.082,0,-,-,-,-,-,-,-,-
80550,80550,3280801.542,17:23:54:799,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,476.1959,364.9342,446.2888,404.7542,-,-,-,-,-,-,-,-,0.0129,0.2997,-0.9539,0.0154,0.2677,-0.9634,-21.8528,-1.9865,641.7176,-78.2245,-0.1602,634.7443,720.8389,513.4554,934.4717,507.1763,0,-,-,-,-,-,-,-,-
80551,80551,3280818.239,17:23:54:815,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,473.9547,365.176,445.6312,405.5441,-,-,-,-,-,-,-,-,0.0086,0.2999,-0.9539,0.0169,0.2714,-0.9623,-21.8753,-1.9986,641.7305,-78.2607,-0.1974,634.6281,721.0004,513.4975,934.6318,507.246,0,-,-,-,-,-,-,-,-
80552,80552,3280834.936,17:23:54:832,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,472.3408,367.0501,445.1032,406.7711,-,-,-,-,-,-,-,-,0.008,0.2954,-0.9553,0.018,0.2705,-0.9625,-21.8873,-2.0338,641.1324,-78.2819,-0.2507,634.5022,721.1318,513.7139,934.751,507.4636,0,-,-,-,-,-,-,-,-
80553,80553,3280851.633,17:23:54:849,Trial022,vole triste vs joie1.avi,0,17622.98,57,MediumSlateBlue,97.3161,Eye,Fixation,Fixation,1,1,472.0142,367.9829,444.3042,406.8661,-,-,-,-,-,-,-,-,0.0122,0.2981,-0.9544,0.0177,0.2755,-0.9611,-21.9215,-2.08,640.7489,-78.366,-0.286,634.8968,721.232,513.8374,934.8867,507.5071,0,-,-,-,-,-,-,-,-
