,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
5521,5521,2593176.726,18:07:38:769,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81253c30cfbaa6c85caec3e60c0f192a.avi
5522,5522,2593177.218,18:07:38:769,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.0490,14.0490,3.6388,13.5280,13.5280,3.4347,0.0000,0.0000,0.0000,0.0000,0.2836,-0.1546,-0.9464,0.2635,-0.1389,-0.9546,48.0664,86.8079,627.3249,-14.8196,82.9339,610.7959,450.6398,182.8693,692.6046,188.7834,-,-,-,-,-,-,-,-
5523,5523,2593193.909,18:07:38:786,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,13.9955,13.9955,3.6416,13.6697,13.6697,3.4383,0.0000,0.0000,0.0000,0.0000,0.2833,-0.1645,-0.9448,0.2673,-0.1432,-0.9529,48.1841,86.6935,627.8379,-14.7320,82.6219,609.4138,450.3538,183.7646,692.3077,189.3590,-,-,-,-,-,-,-,-
5524,5524,2593210.601,18:07:38:803,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.0450,14.0450,3.6444,14.0232,14.0232,3.4578,0.0000,0.0000,1315.8789,889.7773,0.2100,-0.1031,-0.9722,0.1752,-0.0986,-0.9796,47.6475,86.4603,626.1309,-15.1418,82.6950,609.8037,453.2305,182.5392,695.6639,188.3574,-,-,-,-,-,-,-,-
5525,5525,2593227.292,18:07:38:820,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.2558,14.2558,3.6542,14.1469,14.1469,3.4774,1092.4106,702.8963,923.6458,716.3965,0.0943,-0.0297,-0.9951,0.0387,-0.0316,-0.9988,46.6484,86.3141,623.8268,-15.8560,82.5893,607.7951,458.5165,180.4448,701.2961,186.3627,-,-,-,-,-,-,-,-
5526,5526,2593243.983,18:07:38:836,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.7986,14.7986,3.6848,14.0626,14.0626,3.4897,672.0610,607.1522,543.5749,626.1101,-0.0536,0.0236,-0.9983,-0.1015,0.0177,-0.9947,45.6471,86.0170,621.1486,-16.5899,82.7001,607.8578,464.3698,179.1454,706.8738,185.0222,-,-,-,-,-,-,-,-
5527,5527,2593260.675,18:07:38:853,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
5528,5528,2593277.366,18:07:38:870,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3959,14.3959,3.6894,13.5890,13.5890,3.4815,36.0448,465.8166,24.7487,519.9565,-0.2704,0.0874,-0.9588,-0.2906,0.0672,-0.9545,43.9298,85.7305,619.8890,-18.1439,82.9460,611.2169,474.7924,178.4630,716.2101,185.0080,-,-,-,-,-,-,-,-
5529,5529,2593294.057,18:07:38:886,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3164,14.3164,3.6897,13.3443,13.3443,3.4669,0.0000,0.0000,0.0000,0.0000,-0.3305,0.0810,-0.9403,-0.3522,0.0668,-0.9335,43.1828,85.6048,620.3106,-18.9007,83.1031,614.3403,478.9537,179.3411,719.9463,186.1209,-,-,-,-,-,-,-,-
5530,5530,2593310.749,18:07:38:903,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3675,14.3675,3.6944,13.2781,13.2781,3.4539,0.0000,0.0000,0.0000,0.0000,-0.3898,0.0814,-0.9173,-0.3873,0.0660,-0.9196,42.6986,85.7752,622.2226,-19.5476,83.1715,616.5050,482.4685,179.7586,722.8472,187.0533,-,-,-,-,-,-,-,-
5531,5531,2593327.44,18:07:38:920,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3077,14.3077,3.6981,13.0717,13.0717,3.4344,0.0000,0.0000,0.0000,0.0000,-0.4054,0.0850,-0.9102,-0.4063,0.0736,-0.9108,42.3436,86.0206,624.7619,-20.0426,83.0725,617.0997,484.7782,180.1239,725.0532,187.6269,-,-,-,-,-,-,-,-
5532,5532,2593344.131,18:07:38:936,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3841,14.3841,3.7060,13.2621,13.2621,3.4278,0.0000,0.0000,0.0000,0.0000,-0.4116,0.0939,-0.9065,-0.4024,0.0832,-0.9117,42.0705,86.1549,625.9584,-20.4611,83.0231,617.7102,486.2443,180.0903,726.5179,187.9551,-,-,-,-,-,-,-,-
5533,5533,2593360.823,18:07:38:953,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.4189,14.4189,3.7160,13.2452,13.2452,3.4225,0.0000,0.0000,0.0000,0.0000,-0.4054,0.0946,-0.9092,-0.3999,0.0781,-0.9132,41.7448,86.3942,627.8117,-20.9966,83.0456,618.7093,487.8237,180.1435,728.4013,188.4872,-,-,-,-,-,-,-,-
5534,5534,2593377.514,18:07:38:970,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3489,14.3489,3.7227,13.1936,13.1936,3.4177,0.0000,0.0000,0.0000,0.0000,-0.4032,0.0929,-0.9104,-0.4004,0.0803,-0.9128,41.3492,86.5934,629.4077,-21.5563,83.1744,620.5364,489.6738,180.2613,730.3089,188.9081,-,-,-,-,-,-,-,-
5535,5535,2593394.206,18:07:38:986,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.3610,14.3610,3.7305,13.1550,13.1550,3.4129,0.0000,0.0000,0.0000,0.0000,-0.4059,0.0915,-0.9093,-0.3972,0.0804,-0.9142,40.9984,86.7856,631.1316,-22.0653,83.1255,621.5595,491.4691,180.4712,732.0588,189.6246,-,-,-,-,-,-,-,-
5536,5536,2593410.897,18:07:39:003,Trial001,VNVG151201b.avi,0.0,49087.438,TC,58,DarkKhaki,60.0629,Eye,-,-,-,-,14.2161,14.2161,3.7301,13.0182,13.0182,3.4040,0.0000,0.0000,0.0000,0.0000,-0.4082,0.0889,-0.9086,-0.3991,0.0895,-0.9125,40.5661,86.7112,631.2060,-22.5739,83.1200,623.0145,493.1697,180.8430,733.8334,190.2361,-,-,-,-,-,-,-,-
