,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
12637,12637,3265863.783,12:57:12:048,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,2,13.4656,13.4656,3.4895,622.6419,526.8548,White Space,,Local,7,0.0000,0.0000,0.0000,-97.7904,-85.0897,699.7043,1073.8072,817.4535,-,-,-,-,-,-,-,-
12638,12638,3265883.541,12:57:12:067,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,2,13.3222,13.3222,3.4481,624.8244,544.5386,White Space,,Local,7,0.0000,0.0000,0.0000,-97.6513,-84.9668,698.7352,1073.6118,817.5899,-,-,-,-,-,-,-,-
12639,12639,3265903.401,12:57:12:087,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,2,13.2540,13.2540,3.4297,618.3497,540.4880,White Space,,Local,7,0.0000,0.0000,0.0000,-97.5363,-84.9303,698.5210,1073.6151,817.4912,-,-,-,-,-,-,-,-
12640,12640,3265923.277,12:57:12:107,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,2,13.2717,13.2717,3.4320,617.2513,552.3091,White Space,,Local,7,0.0000,0.0000,0.0000,-97.4523,-84.9161,698.0788,1073.5441,817.5491,-,-,-,-,-,-,-,-
12641,12641,3265943.153,12:57:12:127,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Saccade,3,13.3214,13.3214,3.4425,616.3503,547.2136,White Space,,Local,7,0.0000,0.0000,0.0000,-97.3098,-84.8620,697.6473,1073.4492,817.8702,-,-,-,-,-,-,-,-
12642,12642,3265963.024,12:57:12:147,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Saccade,3,13.1797,13.1797,3.4122,516.9974,480.3796,yeux joie,,Local,4,0.0000,0.0000,0.0000,-97.0153,-85.2588,698.8687,1073.1175,817.9927,-,-,-,-,-,-,-,-
12643,12643,3265982.892,12:57:12:167,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Saccade,3,12.6768,12.6768,3.2896,520.0795,479.0481,yeux joie,,Local,4,0.0000,0.0000,0.0000,-97.1780,-85.4019,700.0412,1072.9970,817.9679,-,-,-,-,-,-,-,-
12644,12644,3266002.894,12:57:12:187,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.6568,12.6568,3.2812,621.7568,530.5185,White Space,,Local,7,0.0000,0.0000,0.0000,-97.5200,-85.2695,699.2748,1072.9478,818.1485,-,-,-,-,-,-,-,-
12645,12645,3266022.773,12:57:12:207,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.5723,12.5723,3.2534,620.0624,523.1913,White Space,,Local,7,0.0000,0.0000,0.0000,-97.3002,-85.1441,697.9335,1073.0000,818.4055,-,-,-,-,-,-,-,-
12646,12646,3266042.64,12:57:12:226,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.5723,12.5723,3.2473,617.2988,502.8999,White Space,,Local,7,0.0000,0.0000,0.0000,-97.1188,-84.9867,696.6359,1073.0000,818.4055,-,-,-,-,-,-,-,-
12647,12647,3266062.526,12:57:12:246,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.3298,12.3298,3.1819,614.8308,502.9601,White Space,,Local,7,0.0000,0.0000,0.0000,-97.0249,-84.8806,695.7932,1073.1380,818.3350,-,-,-,-,-,-,-,-
12648,12648,3266082.388,12:57:12:266,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.2853,12.2853,3.1677,617.2753,506.1955,White Space,,Local,7,0.0000,0.0000,0.0000,-96.9462,-84.7705,695.1600,1073.0648,818.3693,-,-,-,-,-,-,-,-
12649,12649,3266102.271,12:57:12:286,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.5463,11.5463,2.9771,612.3722,502.9002,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8772,-84.6274,694.3833,1073.3597,817.6978,-,-,-,-,-,-,-,-
12650,12650,3266122.142,12:57:12:306,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.9408,11.9408,3.0743,616.6511,501.2469,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8519,-84.5711,693.7835,1073.5332,818.3011,-,-,-,-,-,-,-,-
12651,12651,3266142.011,12:57:12:326,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.6944,11.6944,3.0117,618.7930,495.7595,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8703,-84.5884,693.7037,1073.4535,818.1375,-,-,-,-,-,-,-,-
12652,12652,3266162.014,12:57:12:346,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.1070,12.1070,3.1146,619.0980,498.5122,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8789,-84.5632,693.3732,1073.7651,818.3395,-,-,-,-,-,-,-,-
12653,12653,3266181.893,12:57:12:366,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.2377,12.2377,3.1426,617.6654,510.5634,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7772,-84.4482,692.2501,1074.0513,818.6771,-,-,-,-,-,-,-,-
12654,12654,3266201.753,12:57:12:385,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.5134,11.5134,2.9555,620.3313,496.8404,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7373,-84.2432,691.2391,1074.4091,818.0023,-,-,-,-,-,-,-,-
12655,12655,3266221.647,12:57:12:405,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.6301,11.6301,2.9821,616.0279,504.3141,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7823,-84.2469,690.5657,1074.9642,818.3136,-,-,-,-,-,-,-,-
12656,12656,3266241.513,12:57:12:425,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.2268,11.2268,2.8765,610.4999,496.5294,White Space,,Local,7,0.0000,0.0000,0.0000,-96.6755,-84.1289,689.5831,1075.4173,817.9228,-,-,-,-,-,-,-,-
12657,12657,3266261.384,12:57:12:445,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.5524,11.5524,2.9590,611.0208,499.3485,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7998,-84.1883,689.7095,1075.6246,818.5423,-,-,-,-,-,-,-,-
12658,12658,3266281.269,12:57:12:465,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.6159,11.6159,2.9723,614.0497,521.9534,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8448,-84.0709,689.0815,1075.7323,818.5905,-,-,-,-,-,-,-,-
12659,12659,3266301.134,12:57:12:485,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.7342,11.7342,2.9992,611.2220,519.0867,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7977,-84.0235,688.4212,1076.1980,818.8533,-,-,-,-,-,-,-,-
12660,12660,3266321.143,12:57:12:505,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.6896,11.6896,2.9878,610.1430,500.2549,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8228,-84.0737,688.3588,1076.4264,818.5307,-,-,-,-,-,-,-,-
12661,12661,3266341.017,12:57:12:525,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.5220,11.5220,2.9462,607.1099,501.2296,White Space,,Local,7,0.0000,0.0000,0.0000,-96.9425,-84.2170,688.4593,1076.5571,819.1153,-,-,-,-,-,-,-,-
12662,12662,3266360.886,12:57:12:545,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.7472,11.7472,3.0005,609.0492,506.5555,White Space,,Local,7,0.0000,0.0000,0.0000,-96.9466,-84.1907,687.9230,1076.7057,819.5204,-,-,-,-,-,-,-,-
12663,12663,3266380.767,12:57:12:565,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.5954,11.5954,2.9585,612.1574,512.1344,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8424,-84.0817,687.0107,1076.7597,819.5286,-,-,-,-,-,-,-,-
12664,12664,3266400.639,12:57:12:584,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.3326,11.3326,2.8888,607.2080,496.8753,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7172,-83.9692,686.0933,1077.3709,818.8326,-,-,-,-,-,-,-,-
12665,12665,3266420.516,12:57:12:604,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.7304,11.7304,2.9867,603.0803,518.2788,White Space,,Local,7,0.0000,0.0000,0.0000,-96.6935,-83.9280,685.7094,1077.4982,819.4681,-,-,-,-,-,-,-,-
12666,12666,3266440.39,12:57:12:624,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.7563,11.7563,2.9930,606.1899,514.2798,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7846,-83.9424,685.6617,1077.5149,819.3970,-,-,-,-,-,-,-,-
12667,12667,3266460.258,12:57:12:644,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.8473,11.8473,3.0172,606.8617,510.6707,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8574,-83.9418,685.9921,1077.6786,819.2314,-,-,-,-,-,-,-,-
12668,12668,3266480.265,12:57:12:664,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.1645,12.1645,3.0972,606.1231,516.9841,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8848,-83.9340,686.1196,1077.7934,819.3756,-,-,-,-,-,-,-,-
12669,12669,3266500.138,12:57:12:684,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.0616,12.0616,3.0722,604.5894,509.7625,White Space,,Local,7,0.0000,0.0000,0.0000,-96.9084,-83.9550,686.3029,1077.8196,819.0489,-,-,-,-,-,-,-,-
12670,12670,3266520.015,12:57:12:704,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.9251,11.9251,3.0378,605.0576,510.1044,White Space,,Local,7,0.0000,0.0000,0.0000,-96.8690,-84.0114,686.2469,1077.6316,819.1821,-,-,-,-,-,-,-,-
12671,12671,3266539.882,12:57:12:724,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.1366,12.1366,3.0906,602.2051,515.6229,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7890,-84.0096,686.2280,1077.6814,819.3318,-,-,-,-,-,-,-,-
12672,12672,3266559.758,12:57:12:743,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.3712,12.3712,3.1481,606.9631,526.3615,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7336,-83.9795,685.9569,1077.1034,819.7002,-,-,-,-,-,-,-,-
12673,12673,3266579.64,12:57:12:763,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.6369,12.6369,3.2107,605.5379,530.9378,White Space,,Local,7,0.0000,0.0000,0.0000,-96.5843,-83.8566,685.1379,1077.1137,819.8733,-,-,-,-,-,-,-,-
12674,12674,3266599.514,12:57:12:783,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.6289,12.6289,3.2049,604.9697,528.7544,White Space,,Local,7,0.0000,0.0000,0.0000,-96.4664,-83.7559,684.3401,1077.1118,819.6557,-,-,-,-,-,-,-,-
12675,12675,3266619.381,12:57:12:803,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.6007,12.6007,3.1960,604.9273,529.6757,White Space,,Local,7,0.0000,0.0000,0.0000,-96.3872,-83.7057,683.9348,1076.9977,819.5056,-,-,-,-,-,-,-,-
12676,12676,3266639.38,12:57:12:823,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.0836,13.0836,3.3145,607.4417,543.9814,White Space,,Local,7,0.0000,0.0000,0.0000,-96.3322,-83.6576,683.5427,1076.7513,820.0324,-,-,-,-,-,-,-,-
12677,12677,3266659.263,12:57:12:843,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.0836,13.0836,3.3127,608.4624,544.9935,White Space,,Local,7,0.0000,0.0000,0.0000,-96.2795,-83.6129,683.1696,1076.7513,820.0324,-,-,-,-,-,-,-,-
12678,12678,3266679.136,12:57:12:863,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.0836,13.0836,3.3110,609.2495,551.8422,White Space,,Local,7,0.0000,0.0000,0.0000,-96.2298,-83.5709,682.8200,1076.7513,820.0324,-,-,-,-,-,-,-,-
12679,12679,3266699.005,12:57:12:883,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.1221,13.1221,3.3191,611.4810,564.1290,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1854,-83.5335,682.5018,1076.8603,819.9917,-,-,-,-,-,-,-,-
12680,12680,3266718.888,12:57:12:903,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.1221,13.1221,3.3176,613.2832,568.5999,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1431,-83.4980,682.1948,1076.8603,819.9917,-,-,-,-,-,-,-,-
12681,12681,3266738.761,12:57:12:923,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.1478,13.1478,3.3226,614.7161,564.3452,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1041,-83.4932,681.9093,1076.8744,820.0050,-,-,-,-,-,-,-,-
12682,12682,3266758.626,12:57:12:942,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.0836,13.0836,3.3068,616.0316,566.4330,White Space,,Local,7,0.0000,0.0000,0.0000,-96.0896,-83.5345,681.9452,1076.7513,820.0324,-,-,-,-,-,-,-,-
12683,12683,3266778.514,12:57:12:962,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.1084,13.1084,3.3132,615.4701,565.1228,White Space,,Local,7,0.0000,0.0000,0.0000,-96.0899,-83.5387,681.9872,1076.7512,820.0493,-,-,-,-,-,-,-,-
12684,12684,3266798.505,12:57:12:982,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.1221,13.1221,3.3137,613.7645,567.4731,White Space,,Local,7,0.0000,0.0000,0.0000,-95.9640,-83.4789,681.4048,1076.8603,819.9917,-,-,-,-,-,-,-,-
12685,12685,3266818.386,12:57:13:002,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.7685,12.7685,3.2277,610.8371,553.7758,White Space,,Local,7,0.0000,0.0000,0.0000,-95.9602,-83.4910,681.7977,1076.7294,819.6847,-,-,-,-,-,-,-,-
12686,12686,3266838.259,12:57:13:022,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.9229,12.9229,3.2683,610.8481,563.4800,White Space,,Local,7,0.0000,0.0000,0.0000,-96.0219,-83.5420,682.2525,1076.6451,819.7691,-,-,-,-,-,-,-,-
12687,12687,3266858.13,12:57:13:042,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.7590,12.7590,3.2296,608.2841,555.0690,White Space,,Local,7,0.0000,0.0000,0.0000,-96.0874,-83.5959,682.7110,1076.6361,819.6846,-,-,-,-,-,-,-,-
12688,12688,3266878.013,12:57:13:062,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,13.0764,13.0764,3.3093,607.7604,558.0467,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1244,-83.5940,682.8458,1076.5250,819.8047,-,-,-,-,-,-,-,-
12689,12689,3266897.878,12:57:13:082,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.1168,12.1168,3.0708,602.5749,545.3679,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1403,-83.6087,682.9468,1076.8761,819.3289,-,-,-,-,-,-,-,-
12690,12690,3266917.75,12:57:13:101,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.5009,12.5009,3.1650,603.8029,555.6281,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1235,-83.5848,682.6264,1076.7247,819.6438,-,-,-,-,-,-,-,-
12691,12691,3266937.637,12:57:13:121,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,11.8486,11.8486,3.0011,598.8570,554.0674,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1531,-83.5058,682.2708,1077.2781,819.4722,-,-,-,-,-,-,-,-
12692,12692,3266957.636,12:57:13:141,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.3222,12.3222,3.1180,601.9784,543.7193,White Space,,Local,7,0.0000,0.0000,0.0000,-96.1741,-83.5033,682.0529,1077.2067,819.6570,-,-,-,-,-,-,-,-
12693,12693,3266977.51,12:57:13:161,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.9223,12.9223,3.2684,600.3110,557.2165,White Space,,Local,7,0.0000,0.0000,0.0000,-96.2329,-83.5280,682.2808,1077.3254,820.0051,-,-,-,-,-,-,-,-
12694,12694,3266997.378,12:57:13:181,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.3591,12.3591,3.1316,597.4624,550.9341,White Space,,Local,7,0.0000,0.0000,0.0000,-96.3706,-83.6391,683.0124,1077.7478,819.9003,-,-,-,-,-,-,-,-
12695,12695,3267017.247,12:57:13:201,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.4990,12.4990,3.1637,598.0300,549.3917,White Space,,Local,7,0.0000,0.0000,0.0000,-96.3669,-83.6019,682.3942,1077.8763,819.8373,-,-,-,-,-,-,-,-
12696,12696,3267037.133,12:57:13:221,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.6742,12.6742,3.2117,601.5596,548.0221,White Space,,Local,7,0.0000,0.0000,0.0000,-96.5909,-83.7597,683.3108,1077.9997,819.9541,-,-,-,-,-,-,-,-
12697,12697,3267057.007,12:57:13:241,Trial012,12 b joie triste - copie.jpg,0.0,5990.182,41,CornflowerBlue,100.0,Eye,Fixation,3,12.8227,12.8227,3.2527,601.3983,550.7386,White Space,,Local,7,0.0000,0.0000,0.0000,-96.7130,-83.8623,684.1474,1078.0929,819.9951,-,-,-,-,-,-,-,-
