,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
64386,64386,10211226.56,15:50:35:844,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16 voc chat gauche.jpg
64387,64387,10211242.599,15:50:35:860,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.3204,10.3204,2.7004,10.2268,10.2268,2.6563,608.9598,375.5453,608.9598,375.5453,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3567,-49.9063,713.3382,61.9682,-41.1255,705.8426,692.1609,685.0068,489.5497,654.6260,-,-,-,-,-,-,-,-
64388,64388,10211262.477,15:50:35:880,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.3853,10.3853,2.7192,10.2956,10.2956,2.6753,610.6193,368.3562,610.6193,368.3562,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3632,-49.9482,713.9352,61.9947,-41.1458,706.2333,692.2577,684.9046,489.5000,654.5000,-,-,-,-,-,-,-,-
64389,64389,10211282.35,15:50:35:900,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.4653,10.4653,2.7420,10.2100,10.2100,2.6556,612.5668,333.8765,612.5668,333.8765,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3425,-49.9894,714.5072,61.9576,-41.1643,706.8098,692.2021,684.8242,489.8858,653.9799,-,-,-,-,-,-,-,-
64390,64390,10211302.358,15:50:35:920,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.3920,10.3920,2.7252,10.0542,10.0542,2.6159,608.2773,320.0624,608.2773,320.0624,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3481,-50.0272,715.0503,61.9308,-41.1779,706.8063,692.6163,684.8175,490.0114,654.0055,-,-,-,-,-,-,-,-
64391,64391,10211322.225,15:50:35:940,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.5530,10.5530,2.7683,10.1502,10.1502,2.6414,604.9084,316.9785,604.9084,316.9785,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3493,-50.0561,715.4868,61.9210,-41.1824,707.0795,692.7677,684.8689,490.0591,653.9671,-,-,-,-,-,-,-,-
64392,64392,10211342.088,15:50:35:960,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.7317,10.7317,2.8129,9.9214,9.9214,2.5799,604.0471,297.5397,604.0471,297.5397,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2811,-50.0565,715.1396,61.7779,-41.1084,706.2202,692.8076,684.8321,490.4069,653.6500,-,-,-,-,-,-,-,-
64393,64393,10211361.969,15:50:35:979,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.1046,10.1046,2.6484,10.0385,10.0385,2.6083,598.0538,317.3650,598.0538,317.3650,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2332,-49.8401,714.2527,61.7216,-40.9559,705.8608,693.0513,684.1819,490.5480,653.7400,-,-,-,-,-,-,-,-
64394,64394,10211381.846,15:50:35:999,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.2361,10.2361,2.6811,10.1292,10.1292,2.6331,600.1890,308.6324,600.1890,308.6324,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1636,-49.8011,713.9696,61.7244,-40.9486,706.3276,693.0959,683.9747,490.6371,653.6350,-,-,-,-,-,-,-,-
64395,64395,10211401.718,15:50:36:019,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.3920,10.3920,2.7220,9.9922,9.9922,2.6004,601.0060,308.9603,601.0060,308.9603,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1087,-49.7917,714.2109,61.7451,-40.9507,706.9293,693.0787,684.2338,490.8880,653.1764,-,-,-,-,-,-,-,-
64396,64396,10211421.59,15:50:36:039,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.3897,10.3897,2.7209,10.0051,10.0051,2.6039,604.9006,309.9516,604.9006,309.9516,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0946,-49.7550,714.0869,61.6720,-40.9340,706.9847,693.1950,684.0937,490.9189,653.1793,-,-,-,-,-,-,-,-
64397,64397,10211441.471,15:50:36:059,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.9089,10.9089,2.8553,10.1320,10.1320,2.6361,608.4715,330.3079,608.4715,330.3079,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0773,-49.7418,714.3745,61.6637,-40.9096,706.9358,693.1346,684.4843,490.9609,653.0371,-,-,-,-,-,-,-,-
64398,64398,10211461.46,15:50:36:079,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.2734,10.2734,2.6932,10.0731,10.0731,2.6209,603.8981,304.1924,603.8981,304.1924,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0792,-49.7612,714.6636,61.6601,-40.9076,706.8929,693.3431,683.8585,491.0000,653.0057,-,-,-,-,-,-,-,-
64399,64399,10211481.352,15:50:36:099,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.2248,10.2248,2.6838,10.0641,10.0641,2.6177,599.2717,311.2644,599.2717,311.2644,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0868,-49.7373,715.4915,61.6570,-40.8531,706.6515,693.4475,683.8036,491.0129,653.0004,-,-,-,-,-,-,-,-
64400,64400,10211501.214,15:50:36:119,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.1876,10.1876,2.6772,10.0964,10.0964,2.6267,595.1234,311.4282,595.1234,311.4282,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0933,-49.7935,716.2849,61.6993,-40.8522,706.8666,693.5000,683.7241,491.0000,652.9947,-,-,-,-,-,-,-,-
64401,64401,10211521.092,15:50:36:139,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,1,1,10.2956,10.2956,2.7079,10.1189,10.1189,2.6333,594.1965,308.7701,594.1965,308.7701,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0997,-49.8472,717.0419,61.7183,-40.8431,707.0838,693.5000,683.5000,491.0080,653.0122,-,-,-,-,-,-,-,-
64402,64402,10211540.968,15:50:36:158,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Saccade,Saccade,1,1,10.2956,10.2956,2.7082,10.0481,10.0481,2.6160,594.6436,315.4733,594.6436,315.4733,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1002,-49.7748,717.1260,61.7359,-40.8543,707.2904,693.5000,683.5000,490.9704,652.9744,-,-,-,-,-,-,-,-
64403,64403,10211560.843,15:50:36:178,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Saccade,Saccade,1,1,10.2229,10.2229,2.6906,9.8043,9.8043,2.5528,566.7863,318.4246,566.7863,318.4246,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0837,-49.8274,717.4244,61.6889,-40.8563,707.0091,693.8385,683.6539,491.4953,653.0557,-,-,-,-,-,-,-,-
64404,64404,10211580.727,15:50:36:198,Trial017,16 voc chat gauche.jpg,0.0,2880.363,39,Khaki,100.0,Eye,Fixation,Fixation,2,2,10.3133,10.3133,2.7071,9.6913,9.6913,2.5269,510.7705,329.2946,510.7705,329.2946,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9388,-49.7413,715.6432,61.5581,-40.9621,707.8210,694.8432,684.0427,492.2305,653.3002,-,-,-,-,-,-,-,-
