,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
16384,16384,2377924.137,11:47:59:407,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.8194,16.8194,3.6798,17.2581,17.2581,3.7802,782.7804,415.9673,782.7804,415.9673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.9440,-13.6741,601.8867,26.2806,-20.2418,602.6349,828.3539,559.7514,600.7215,587.9037,-,-,-,-,-,-,-,-
16385,16385,2377944.019,11:47:59:427,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.7804,16.7804,3.6740,17.3863,17.3863,3.8060,783.0438,415.8732,783.0438,415.8732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.9404,-13.6548,602.3153,26.2903,-20.2450,602.3230,828.2430,559.6700,600.5998,587.8451,-,-,-,-,-,-,-,-
16386,16386,2377963.992,11:47:59:447,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.7897,16.7897,3.6731,17.2998,17.2998,3.7885,782.4097,416.1233,782.4097,416.1233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.8484,-13.5989,601.8555,26.3536,-20.2507,602.5136,827.8953,559.6950,600.6054,587.8015,-,-,-,-,-,-,-,-
16387,16387,2377983.864,11:47:59:466,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.9534,16.9534,3.7090,17.0388,17.0388,3.7330,782.2997,416.0343,782.2997,416.0343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.7781,-13.5898,601.9335,26.4148,-20.2427,602.6749,827.7361,559.5180,600.2787,587.6478,-,-,-,-,-,-,-,-
16388,16388,2378003.738,11:47:59:486,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.8335,16.8335,3.6858,17.1949,17.1949,3.7677,781.2106,416.0350,781.2106,416.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.7600,-13.5869,602.3903,26.4278,-20.2620,602.8161,827.8006,559.4423,600.1289,587.6850,-,-,-,-,-,-,-,-
16389,16389,2378023.637,11:47:59:506,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.7056,16.7056,3.6581,17.1489,17.1489,3.7577,780.6523,413.1116,780.6523,413.1116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.7031,-13.6313,602.3857,26.4989,-20.3364,602.7994,827.4941,559.2627,599.8949,587.9879,-,-,-,-,-,-,-,-
16390,16390,2378043.488,11:47:59:526,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.6998,16.6998,3.6584,17.1788,17.1788,3.7635,781.7879,413.2531,781.7879,413.2531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.7260,-13.6098,602.6363,26.5082,-20.3575,602.6892,827.2566,559.5057,599.7706,588.0890,-,-,-,-,-,-,-,-
16391,16391,2378063.374,11:47:59:546,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.7588,16.7588,3.6699,16.8619,16.8619,3.6935,782.1873,412.7247,782.1873,412.7247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.6628,-13.6258,602.4246,26.5584,-20.3663,602.4651,827.0919,559.6142,599.5265,588.1230,-,-,-,-,-,-,-,-
16392,16392,2378083.249,11:47:59:566,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.6967,16.6967,3.6539,17.1308,17.1308,3.7528,782.6607,411.4185,782.6607,411.4185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.6003,-13.6631,602.0050,26.6052,-20.3834,602.6300,826.8835,559.6323,599.4911,588.2970,-,-,-,-,-,-,-,-
16393,16393,2378103.121,11:47:59:586,Trial001,01vnvg151201b1.avi,0.0,48822.959,TC,55,DarkGoldenrod,90.8589,Eye,Fixation,Fixation,61,61,16.8189,16.8189,3.6807,17.2204,17.2204,3.7738,782.2853,412.5043,782.2853,412.5043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.5622,-13.6921,602.0717,26.6310,-20.4000,602.8944,826.7303,559.7415,599.3943,588.5333,-,-,-,-,-,-,-,-
