,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
63256,63256,3086367.144,14:04:49:896,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3 regard chien g.jpg
63257,63257,3086369.919,14:04:49:899,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,116.4764,394.2244,116.4764,394.2244,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6380,42.0141,684.6479,62.2996,41.4141,677.8682,709.9741,345.9676,482.5339,346.9355,-,-,-,-,-,-,-,-
63258,63258,3086389.799,14:04:49:919,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,98.4712,300.7606,98.4712,300.7606,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7600,41.8685,686.6132,62.3367,41.4574,678.2718,709.9692,345.9827,482.5734,346.8076,-,-,-,-,-,-,-,-
63259,63259,3086409.679,14:04:49:939,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,93.8725,423.1351,93.8725,423.1351,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6234,42.0802,685.9826,62.3827,41.5986,677.8776,710.0767,346.2259,482.5757,346.9270,-,-,-,-,-,-,-,-
63260,63260,3086429.576,14:04:49:958,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,109.0897,408.8327,109.0897,408.8327,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6063,41.9163,685.6064,62.3757,41.3382,678.2404,709.8275,346.8365,482.5507,347.3005,-,-,-,-,-,-,-,-
63261,63261,3086449.55,14:04:49:978,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,1,1,82.9931,308.1464,82.9931,308.1464,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7637,41.6564,687.5336,62.4180,41.2579,678.8976,709.9813,347.0053,482.6600,347.7151,-,-,-,-,-,-,-,-
63262,63262,3086469.424,14:04:49:998,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,111.5837,390.6437,111.5837,390.6437,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6283,41.8785,686.8520,62.4445,41.1280,678.5561,709.7969,347.1171,482.2743,347.9240,-,-,-,-,-,-,-,-
63263,63263,3086489.289,14:04:50:018,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,110.8788,402.5572,110.8788,402.5572,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6597,41.7851,686.0065,62.4426,41.1103,678.3788,709.7320,347.4952,482.2398,348.0308,-,-,-,-,-,-,-,-
63264,63264,3086509.171,14:04:50:038,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,114.8191,411.0692,114.8191,411.0692,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6249,41.7072,685.4006,62.4301,41.0855,678.2314,709.8846,347.5787,482.0856,348.4324,-,-,-,-,-,-,-,-
63265,63265,3086529.04,14:04:50:058,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,112.5848,405.3839,112.5848,405.3839,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6196,41.5142,684.8042,62.4306,40.9221,678.2136,709.9284,347.9534,482.2013,348.9560,-,-,-,-,-,-,-,-
63266,63266,3086548.915,14:04:50:078,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,117.4308,404.1530,117.4308,404.1530,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6179,41.4397,684.2340,62.3825,40.8018,677.8559,709.7598,348.3732,482.2558,349.0361,-,-,-,-,-,-,-,-
63267,63267,3086568.79,14:04:50:098,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,107.2337,392.0512,107.2337,392.0512,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6173,41.4061,683.6790,62.3814,40.7925,677.7100,709.9900,348.0374,482.3846,348.9892,-,-,-,-,-,-,-,-
63268,63268,3086588.797,14:04:50:118,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,114.4212,403.8234,114.4212,403.8234,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6310,41.3827,683.0896,62.3736,40.7856,677.6007,709.7250,348.3391,482.2808,349.0889,-,-,-,-,-,-,-,-
63269,63269,3086608.671,14:04:50:138,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,123.7387,408.5264,123.7387,408.5264,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6339,41.3414,682.6221,62.3574,40.7674,677.3119,709.5935,348.3275,481.9777,349.3052,-,-,-,-,-,-,-,-
63270,63270,3086628.552,14:04:50:157,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,119.9854,405.8053,119.9854,405.8053,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6317,41.3128,682.1529,62.3374,40.7616,677.2136,709.9743,348.2251,482.0442,349.3481,-,-,-,-,-,-,-,-
63271,63271,3086648.453,14:04:50:177,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,1,1,121.1029,404.6175,121.1029,404.6175,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6096,41.2852,681.6877,62.3236,40.7544,677.0895,709.9900,348.0374,482.0839,349.4136,-,-,-,-,-,-,-,-
63272,63272,3086668.317,14:04:50:197,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,2,2,131.2225,410.3798,131.2225,410.3798,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6157,41.2618,681.1033,62.3151,40.7486,676.9831,709.5738,348.4747,481.9697,349.1669,-,-,-,-,-,-,-,-
63273,63273,3086688.168,14:04:50:217,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Saccade,Saccade,2,2,417.0832,398.8481,417.0832,398.8481,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2472,41.4649,681.0978,62.9997,41.0091,677.5169,705.2672,346.9775,477.4279,347.8726,-,-,-,-,-,-,-,-
63274,63274,3086708.043,14:04:50:237,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,646.2246,362.7117,646.2246,362.7117,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9577,41.7204,681.6458,63.5117,41.1555,677.1936,700.5734,345.8075,473.6127,346.7147,-,-,-,-,-,-,-,-
63275,63275,3086728.042,14:04:50:257,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,651.4635,342.7244,651.4635,342.7244,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9967,41.7488,681.6965,63.6097,41.2397,676.8637,700.2785,345.3739,473.0963,346.5108,-,-,-,-,-,-,-,-
63276,63276,3086747.922,14:04:50:277,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,648.9642,355.3385,648.9642,355.3385,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9948,41.7502,681.7207,63.6024,41.2255,676.6807,700.3611,345.7124,473.1788,346.5093,-,-,-,-,-,-,-,-
63277,63277,3086767.786,14:04:50:297,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,645.6528,337.6507,645.6528,337.6507,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9655,41.7462,682.0447,63.5701,41.1443,676.5825,700.6231,345.6102,473.2547,346.6290,-,-,-,-,-,-,-,-
63278,63278,3086787.664,14:04:50:317,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,647.2230,340.6528,647.2230,340.6528,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9398,41.8165,681.9710,63.5807,41.2120,676.4282,700.4703,345.5029,473.1754,346.3832,-,-,-,-,-,-,-,-
63279,63279,3086807.539,14:04:50:336,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,650.1237,328.5266,650.1237,328.5266,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9417,41.8350,681.9761,63.5717,41.2239,676.3258,700.3540,345.0885,473.1161,346.1955,-,-,-,-,-,-,-,-
63280,63280,3086827.415,14:04:50:356,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,649.0083,329.2410,649.0083,329.2410,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9256,41.8535,681.8185,63.5657,41.2324,676.2485,700.6006,345.1082,473.1460,346.1894,-,-,-,-,-,-,-,-
63281,63281,3086847.282,14:04:50:376,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,649.2662,333.8486,649.2662,333.8486,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8854,41.8163,681.8646,63.5570,41.2268,676.1656,700.7673,345.4689,473.0914,346.2447,-,-,-,-,-,-,-,-
63282,63282,3086867.286,14:04:50:396,Trial003,3 regard chien G.jpg,0.0,2887.231,37,Indigo,100.0,Eye,Fixation,Fixation,2,2,650.2990,331.9933,650.2990,331.9933,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8653,41.8451,682.3343,63.5440,41.2063,676.0488,700.8514,345.4339,473.0061,346.2411,-,-,-,-,-,-,-,-
