,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
25199,25199,5714580.076,08:46:25:191,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14 devant point chat gauche.jpg
25200,25200,5714582.516,08:46:25:193,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.2399,11.2399,2.6130,10.5521,10.5521,2.4749,39.6777,407.8672,39.6777,407.8672,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.7038,-53.4495,629.5053,-31.0071,-49.0454,638.6780,1034.4807,720.5882,843.1468,699.1410,-,-,-,-,-,-,-,-
25201,25201,5714602.399,08:46:25:213,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.3453,11.3453,2.6362,10.9069,10.9069,2.5543,41.7518,405.9451,41.7518,405.9451,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.5010,-53.3106,629.5861,-28.7224,-48.5821,638.2726,1025.2760,719.6887,833.9386,697.4870,-,-,-,-,-,-,-,-
25202,25202,5714622.276,08:46:25:233,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.2526,11.2526,2.6141,10.5367,10.5367,2.4677,41.9333,401.4981,41.9333,401.4981,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.1429,-53.1283,629.2875,-29.4495,-48.1598,637.8541,1028.2417,718.7919,836.9107,695.7572,-,-,-,-,-,-,-,-
25203,25203,5714642.169,08:46:25:253,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.3440,11.3440,2.6341,10.7666,10.7666,2.5185,43.3221,403.4036,43.3221,403.4036,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.7468,-52.9581,629.0165,-30.2037,-47.7479,637.3543,1030.7178,718.4992,840.0615,694.3152,-,-,-,-,-,-,-,-
25204,25204,5714662.023,08:46:25:273,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.1789,11.1789,2.5958,11.0278,11.0278,2.5788,40.6913,405.5384,40.6913,405.5384,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.3262,-51.8137,628.5292,-33.9318,-46.4359,637.3669,1045.5955,714.2366,855.3543,688.9411,-,-,-,-,-,-,-,-
25205,25205,5714681.895,08:46:25:293,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.3063,11.3063,2.6236,11.0855,11.0855,2.5922,40.6986,408.6279,40.6986,408.6279,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.0814,-52.7413,628.4110,-31.7437,-47.1621,637.4617,1036.4886,717.9308,846.3337,692.2029,-,-,-,-,-,-,-,-
25206,25206,5714701.767,08:46:25:313,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.6459,11.6459,2.7007,11.1536,11.1536,2.6052,40.1766,404.4322,40.1766,404.4322,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.7992,-52.7191,628.2800,-32.5613,-46.9551,636.7885,1039.6775,717.5564,849.6928,691.3132,-,-,-,-,-,-,-,-
25207,25207,5714721.766,08:46:25:333,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.2328,11.2328,2.6066,11.2070,11.2070,2.6148,41.3378,414.8224,41.3378,414.8224,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.5236,-52.7246,628.1722,-33.3606,-46.7458,636.1065,1042.7112,718.0217,852.9931,691.0881,-,-,-,-,-,-,-,-
25208,25208,5714741.636,08:46:25:353,Trial015,14 devant point chat gauche.jpg,0.0,2886.501,53,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,11.3030,11.3030,2.6225,10.4429,10.4429,2.4401,42.1056,409.3558,42.1056,409.3558,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.1602,-52.7252,627.6860,-37.1500,-46.6728,635.9850,1057.7113,718.2137,868.1646,690.1795,-,-,-,-,-,-,-,-
