,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
19969,19969,3071993.9,15:57:46:093,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ac1f5149a5b199935960c12958f4532f_1280x1024.jpg
19970,19970,3072006.476,15:57:46:106,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Saccade,1,1,771.4156,628.7727,794.7506,655.0783,-,-,-,-,-,-,-,-,0.046,0.2531,-0.9664,0.005,0.2591,-0.9658,60.2734,-37.2852,501.4407,11.2329,-32.8296,494.2979,349.8725,684.0959,584.8214,664.8335,0,-,-,-,-,-,-,-,-
19971,19971,3072023.171,15:57:46:122,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Saccade,1,1,770.3233,629.0615,794.9368,655.339,-,-,-,-,-,-,-,-,0.0421,0.2514,-0.967,0.0055,0.2613,-0.9653,60.2272,-37.3139,501.6159,11.1634,-32.8323,494.3384,350.2833,684.2139,585.1527,664.7814,0,-,-,-,-,-,-,-,-
19972,19972,3072039.867,15:57:46:139,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Saccade,1,1,770.674,628.4374,795.4084,655.2219,-,-,-,-,-,-,-,-,0.0494,0.2512,-0.9667,0.0077,0.2597,-0.9657,60.1244,-37.3149,501.541,11.0743,-32.8246,494.1097,350.5639,684.2469,585.5066,664.8537,0,-,-,-,-,-,-,-,-
19973,19973,3072056.564,15:57:46:156,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Saccade,1,1,770.519,628.448,795.9224,656.3196,-,-,-,-,-,-,-,-,0.0456,0.2533,-0.9663,0.0126,0.2539,-0.9671,60.0053,-37.3391,501.1531,11.0219,-32.8936,494.4322,350.9967,684.4498,585.6805,665.2263,0,-,-,-,-,-,-,-,-
19974,19974,3072073.261,15:57:46:172,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,772.4994,688.3092,797.7845,725.5061,-,-,-,-,-,-,-,-,0.0543,0.2141,-0.9753,0.014,0.2183,-0.9758,59.9415,-37.4915,501.3452,10.9885,-33.0576,494.3649,351.1871,686.0431,585.7973,666.903,0,-,-,-,-,-,-,-,-
19975,19975,3072089.958,15:57:46:189,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,774.7569,674.6435,800.9247,702.2391,-,-,-,-,-,-,-,-,0.0578,0.222,-0.9733,0.0196,0.2289,-0.9733,59.8706,-37.5057,501.311,10.8833,-33.0586,494.0916,351.4305,685.9347,586.1488,666.7396,0,-,-,-,-,-,-,-,-
19976,19976,3072106.655,15:57:46:206,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,776.3019,680.4431,801.8497,720.2144,-,-,-,-,-,-,-,-,0.0564,0.222,-0.9734,0.0161,0.2231,-0.9747,59.8329,-37.5548,501.4967,10.8318,-33.103,494.1233,351.7514,686.1058,586.4842,667.0851,0,-,-,-,-,-,-,-,-
19977,19977,3072123.352,15:57:46:222,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,776.9313,683.029,803.0047,714.0803,-,-,-,-,-,-,-,-,0.0537,0.2224,-0.9735,0.0143,0.2284,-0.9735,59.8056,-37.5855,501.6084,10.7813,-33.1371,494.2398,352.0095,686.2038,586.7858,667.0838,0,-,-,-,-,-,-,-,-
19978,19978,3072140.05,15:57:46:239,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,780.1422,687.5524,805.6464,714.4305,-,-,-,-,-,-,-,-,0.0597,0.2205,-0.9736,0.0203,0.2293,-0.9731,59.7971,-37.6647,502.0336,10.7098,-33.1761,493.9784,352.1572,686.4781,586.9619,667.3357,0,-,-,-,-,-,-,-,-
19979,19979,3072156.747,15:57:46:256,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,782.0696,688.0181,805.1353,713.2415,-,-,-,-,-,-,-,-,0.0584,0.2216,-0.9734,0.0136,0.2316,-0.9727,59.7613,-37.7353,502.0863,10.6548,-33.2046,493.7507,352.3882,686.7704,587.3643,667.4924,0,-,-,-,-,-,-,-,-
19980,19980,3072173.444,15:57:46:273,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,783.6433,686.8236,806.797,719.0585,-,-,-,-,-,-,-,-,0.0582,0.2249,-0.9726,0.0167,0.2263,-0.9739,59.6943,-37.8214,501.9176,10.6035,-33.2463,493.7784,352.6175,687.1646,587.5433,667.814,0,-,-,-,-,-,-,-,-
19981,19981,3072190.141,15:57:46:289,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,785.2475,689.2002,808.2687,720.1588,-,-,-,-,-,-,-,-,0.0581,0.2223,-0.9733,0.0172,0.2261,-0.974,59.6718,-37.9039,502.13,10.552,-33.2966,493.8589,352.85,687.5459,587.7903,668.0369,0,-,-,-,-,-,-,-,-
19982,19982,3072206.838,15:57:46:306,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,787.2799,690.3762,809.7977,719.9067,-,-,-,-,-,-,-,-,0.0594,0.2214,-0.9734,0.0185,0.2282,-0.9734,59.5987,-37.9654,502.1408,10.4551,-33.2819,493.3187,353.1738,687.8572,588.1743,668.0877,0,-,-,-,-,-,-,-,-
19983,19983,3072223.535,15:57:46:323,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,788.0149,691.6823,809.9541,719.5967,-,-,-,-,-,-,-,-,0.0572,0.2195,-0.9739,0.0136,0.2299,-0.9731,59.5183,-37.9771,502.0085,10.3976,-33.2832,493.5508,353.5327,688.004,588.5936,667.9796,0,-,-,-,-,-,-,-,-
19984,19984,3072240.232,15:57:46:339,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,790.2879,691.4415,809.941,720.7634,-,-,-,-,-,-,-,-,0.0625,0.2233,-0.9727,0.0146,0.2276,-0.9737,59.4912,-37.9877,502.1677,10.3418,-33.2472,493.7993,353.632,687.9086,588.8679,667.7806,0,-,-,-,-,-,-,-,-
19985,19985,3072256.929,15:57:46:356,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,790.8414,690.1225,810.1141,718.3738,-,-,-,-,-,-,-,-,0.0595,0.2238,-0.9728,0.0169,0.2328,-0.9724,59.4829,-37.9943,502.3689,10.2699,-33.2295,493.876,353.8571,687.8578,589.1704,667.5439,0,-,-,-,-,-,-,-,-
19986,19986,3072273.626,15:57:46:373,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,790.0493,690.0147,809.6617,717.4595,-,-,-,-,-,-,-,-,0.0549,0.2232,-0.9732,0.0177,0.2336,-0.9722,59.4401,-37.9785,502.1932,10.238,-33.2034,493.6845,354.0689,687.8586,589.2865,667.4591,0,-,-,-,-,-,-,-,-
19987,19987,3072290.323,15:57:46:389,Trial004,3 regard chien D.png,0,2900.553,36,OliveDrab,99.4063,Eye,Fixation,Fixation,1,1,789.4115,690.7293,809.8786,716.2952,-,-,-,-,-,-,-,-,0.0542,0.2194,-0.9741,0.0188,0.232,-0.9725,59.3794,-37.9704,501.9483,10.2017,-33.1925,493.4767,354.2316,687.9957,589.4154,667.5113,0,-,-,-,-,-,-,-,-
