,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
32165,32165,998170.2,13:32:58:220,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.3,22.3,4.5,661.4,383.7,655.9,418.5,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,79.2,-78.5,507.9,24.1,-78.5,485.4,267.1,870.4,521.7,887.3,0,-,-,-,-,-,-,-,-
32166,32166,998186.8,13:32:58:236,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.3,21.3,4.6,22.2,22.2,4.5,661.9,384.3,654.9,418.2,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,78.9,-78.5,508.0,23.8,-78.5,485.6,268.8,870.7,523.7,887.4,0,-,-,-,-,-,-,-,-
32167,32167,998203.5,13:32:58:253,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.2,22.2,4.5,662.0,384.4,654.1,416.7,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,78.4,-78.5,507.8,23.3,-78.6,485.7,270.6,870.7,525.8,887.6,0,-,-,-,-,-,-,-,-
32168,32168,998220.2,13:32:58:270,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.2,22.2,4.5,661.2,384.7,654.7,416.5,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,78.0,-78.5,507.6,22.9,-78.7,485.7,272.6,870.8,527.9,888.0,0,-,-,-,-,-,-,-,-
32169,32169,998236.9,13:32:58:286,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.3,22.3,4.5,660.9,384.9,654.5,417.2,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,77.6,-78.5,507.5,22.4,-78.8,486.0,274.6,870.9,530.3,888.4,0,-,-,-,-,-,-,-,-
32170,32170,998253.6,13:32:58:303,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.5,22.5,4.5,660.1,384.7,655.4,416.5,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,77.2,-78.6,507.6,21.9,-78.8,485.7,276.6,870.8,532.5,888.7,0,-,-,-,-,-,-,-,-
32171,32171,998270.3,13:32:58:320,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.4,22.4,4.5,660.4,384.8,655.4,416.4,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,76.8,-78.6,507.7,21.5,-78.8,485.6,278.5,870.8,534.8,888.9,0,-,-,-,-,-,-,-,-
32172,32172,998287.0,13:32:58:336,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.5,21.5,4.6,22.3,22.3,4.5,660.7,385.4,654.8,416.3,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,76.3,-78.5,507.8,21.0,-79.0,486.0,280.4,870.7,537.2,889.1,0,-,-,-,-,-,-,-,-
32173,32173,998303.7,13:32:58:353,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.4,22.4,4.5,661.1,384.5,654.9,415.1,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,76.0,-78.5,508.0,20.6,-79.1,486.3,282.3,870.3,539.3,889.5,0,-,-,-,-,-,-,-,-
32174,32174,998320.3,13:32:58:370,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.5,22.5,4.5,660.9,384.0,654.7,414.9,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,75.6,-78.4,507.8,20.2,-79.2,486.4,284.2,870.1,541.3,889.9,0,-,-,-,-,-,-,-,-
32175,32175,998337.0,13:32:58:386,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.6,21.6,4.6,22.5,22.5,4.5,660.5,384.1,654.7,414.2,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,75.2,-78.3,507.6,19.8,-79.2,486.5,285.8,869.9,543.2,890.0,0,-,-,-,-,-,-,-,-
32176,32176,998353.7,13:32:58:403,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.4,21.4,4.6,22.7,22.7,4.5,661.5,383.5,654.3,414.0,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,74.9,-78.3,507.8,19.5,-79.3,486.4,287.4,869.6,544.8,890.6,0,-,-,-,-,-,-,-,-
32177,32177,998370.4,13:32:58:420,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.5,21.5,4.6,22.5,22.5,4.5,661.6,382.4,653.8,413.1,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,74.5,-78.3,507.8,19.1,-79.4,486.3,288.9,869.5,546.5,890.9,0,-,-,-,-,-,-,-,-
32178,32178,998387.1,13:32:58:436,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.5,21.5,4.6,22.6,22.6,4.6,660.9,382.2,654.5,412.8,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,74.2,-78.3,507.6,18.9,-79.5,486.2,290.3,869.4,547.8,891.5,0,-,-,-,-,-,-,-,-
32179,32179,998403.8,13:32:58:453,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.7,21.7,4.6,22.8,22.8,4.6,661.2,382.1,654.8,412.7,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,74.0,-78.2,507.7,18.6,-79.6,486.2,291.4,869.3,549.2,892.1,0,-,-,-,-,-,-,-,-
32180,32180,998420.5,13:32:58:470,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.6,21.6,4.6,22.8,22.8,4.6,661.5,380.8,655.6,411.3,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,73.7,-78.2,507.4,18.3,-79.6,485.8,292.5,869.0,550.4,892.6,0,-,-,-,-,-,-,-,-
32181,32181,998437.2,13:32:58:487,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.8,21.8,4.6,22.9,22.9,4.6,662.4,381.0,656.0,410.7,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,73.4,-78.1,507.1,18.1,-79.7,485.6,293.5,869.0,551.4,893.0,0,-,-,-,-,-,-,-,-
32182,32182,998453.9,13:32:58:503,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.7,21.7,4.6,22.9,22.9,4.6,661.7,380.3,656.7,409.9,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,73.2,-78.0,507.0,17.8,-79.8,485.5,294.7,868.8,552.5,893.5,0,-,-,-,-,-,-,-,-
32183,32183,998470.6,13:32:58:520,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.7,21.7,4.6,23.0,23.0,4.6,662.0,379.1,657.9,409.9,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,73.0,-78.0,506.8,17.6,-79.8,485.3,295.5,868.7,553.4,893.9,0,-,-,-,-,-,-,-,-
32184,32184,998487.2,13:32:58:537,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.8,21.8,4.6,22.9,22.9,4.6,662.0,378.0,659.5,408.6,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,72.8,-78.0,506.7,17.4,-79.9,485.2,296.5,868.5,554.3,894.1,0,-,-,-,-,-,-,-,-
32185,32185,998503.9,13:32:58:553,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,21.9,21.9,4.6,23.1,23.1,4.6,662.0,378.1,659.9,407.9,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,72.6,-78.0,506.9,17.3,-80.0,485.3,297.4,868.6,555.3,894.7,0,-,-,-,-,-,-,-,-
32186,32186,998520.6,13:32:58:570,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.0,22.0,4.6,22.9,22.9,4.6,663.1,376.9,661.6,406.7,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,72.5,-78.0,507.2,17.1,-80.1,485.2,298.1,868.5,556.1,895.1,0,-,-,-,-,-,-,-,-
32187,32187,998537.3,13:32:58:587,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.0,22.0,4.6,23.1,23.1,4.6,663.1,375.7,661.4,405.9,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,72.2,-77.9,506.7,16.9,-80.2,485.2,298.9,868.4,557.1,895.7,0,-,-,-,-,-,-,-,-
32188,32188,998554.0,13:32:58:603,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.0,22.0,4.6,23.0,23.0,4.6,663.1,375.4,662.8,405.3,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,72.0,-77.9,506.3,16.8,-80.3,485.2,299.7,868.6,557.7,896.0,0,-,-,-,-,-,-,-,-
32189,32189,998570.7,13:32:58:620,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.1,22.1,4.7,23.1,23.1,4.6,664.0,374.2,663.0,403.8,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.9,-77.9,506.5,16.6,-80.3,485.2,300.4,868.5,558.6,896.3,0,-,-,-,-,-,-,-,-
32190,32190,998587.4,13:32:58:637,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.2,22.2,4.7,23.5,23.5,4.7,664.0,374.0,663.2,404.0,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.8,-78.0,506.7,16.4,-80.4,485.3,301.2,868.6,559.4,896.8,0,-,-,-,-,-,-,-,-
32191,32191,998604.1,13:32:58:653,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.1,22.1,4.7,23.3,23.3,4.7,663.2,373.3,663.2,404.4,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.6,-77.9,506.5,16.3,-80.4,485.2,301.9,868.5,560.0,897.0,0,-,-,-,-,-,-,-,-
32192,32192,998620.8,13:32:58:670,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.3,22.3,4.7,23.4,23.4,4.7,663.0,372.5,662.4,403.1,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.5,-77.9,506.7,16.2,-80.4,485.1,302.4,868.5,560.7,896.9,0,-,-,-,-,-,-,-,-
32193,32193,998637.5,13:32:58:687,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.3,22.3,4.7,23.3,23.3,4.7,663.6,371.5,663.7,401.6,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.3,-77.9,506.2,16.0,-80.5,485.0,302.9,868.4,561.1,896.9,0,-,-,-,-,-,-,-,-
32194,32194,998654.2,13:32:58:704,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.3,22.3,4.7,23.2,23.2,4.7,663.7,370.4,662.3,399.1,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,-0.1,0.5,-0.9,71.2,-77.9,506.3,16.0,-80.5,485.2,303.4,868.3,561.8,897.2,0,-,-,-,-,-,-,-,-
32195,32195,998670.9,13:32:58:720,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.3,22.3,4.7,23.2,23.2,4.7,663.5,370.9,662.5,399.4,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.1,-77.8,506.0,15.8,-80.6,485.3,303.8,868.5,562.2,897.6,0,-,-,-,-,-,-,-,-
32196,32196,998687.6,13:32:58:737,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.4,22.4,4.7,23.5,23.5,4.7,663.1,370.9,661.5,401.9,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.0,-77.9,506.3,15.8,-80.6,484.9,304.3,868.6,562.7,898.1,0,-,-,-,-,-,-,-,-
32197,32197,998704.3,13:32:58:754,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.3,22.3,4.7,23.3,23.3,4.7,662.4,371.1,660.5,401.8,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.9,-77.9,506.1,15.7,-80.6,484.8,304.6,868.5,563.0,898.0,0,-,-,-,-,-,-,-,-
32198,32198,998721.0,13:32:58:770,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.4,22.4,4.7,23.4,23.4,4.7,661.8,371.8,661.8,403.4,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.9,-77.8,505.8,15.6,-80.6,484.9,304.8,868.5,563.1,898.2,0,-,-,-,-,-,-,-,-
32199,32199,998737.7,13:32:58:787,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.4,22.4,4.7,23.5,23.5,4.7,661.8,371.5,662.5,403.6,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.7,505.3,15.6,-80.6,484.7,305.0,868.4,563.3,898.3,0,-,-,-,-,-,-,-,-
32200,32200,998754.4,13:32:58:804,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.5,22.5,4.7,23.6,23.6,4.7,661.0,372.3,662.7,404.6,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.7,-77.7,505.4,15.6,-80.6,484.5,305.2,868.4,563.4,898.5,0,-,-,-,-,-,-,-,-
32201,32201,998771.1,13:32:58:820,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.5,22.5,4.7,23.4,23.4,4.7,660.6,372.6,661.8,404.6,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.7,-77.7,505.5,15.6,-80.6,484.3,305.2,868.5,563.6,898.6,0,-,-,-,-,-,-,-,-
32202,32202,998787.7,13:32:58:837,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.4,22.4,4.7,23.4,23.4,4.7,660.5,373.4,661.7,404.0,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.8,505.8,15.6,-80.7,484.3,305.2,868.5,563.5,898.7,0,-,-,-,-,-,-,-,-
32203,32203,998804.4,13:32:58:854,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.5,22.5,4.8,23.5,23.5,4.7,660.6,373.6,662.4,404.7,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.8,506.0,15.6,-80.7,484.5,305.1,868.5,563.3,898.9,0,-,-,-,-,-,-,-,-
32204,32204,998821.1,13:32:58:870,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.5,22.5,4.8,23.5,23.5,4.7,660.6,374.3,661.2,405.8,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.8,505.9,15.6,-80.8,484.5,305.0,868.6,563.4,899.0,0,-,-,-,-,-,-,-,-
32205,32205,998837.8,13:32:58:887,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.6,22.6,4.8,23.6,23.6,4.7,660.5,375.2,662.3,408.4,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.8,505.4,15.6,-80.8,484.7,304.9,868.6,563.1,899.4,0,-,-,-,-,-,-,-,-
32206,32206,998854.5,13:32:58:904,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.5,22.5,4.8,23.8,23.8,4.7,660.3,375.5,661.4,409.1,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.7,505.2,15.7,-80.9,484.8,304.8,868.6,563.0,899.4,0,-,-,-,-,-,-,-,-
32207,32207,998871.2,13:32:58:921,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.5,22.5,4.8,23.5,23.5,4.7,660.9,375.2,661.6,407.2,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.8,-77.7,505.0,15.8,-80.9,484.9,304.6,868.6,562.7,899.3,0,-,-,-,-,-,-,-,-
32208,32208,998887.9,13:32:58:937,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.6,22.6,4.8,23.6,23.6,4.8,660.9,375.6,662.1,406.3,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.9,-77.8,505.3,15.8,-80.9,484.9,304.4,868.7,562.5,899.4,0,-,-,-,-,-,-,-,-
32209,32209,998904.6,13:32:58:954,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.7,22.7,4.8,23.5,23.5,4.8,660.9,375.3,662.1,404.3,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,70.9,-77.8,505.5,15.8,-80.9,484.8,304.3,868.7,562.4,899.4,0,-,-,-,-,-,-,-,-
32210,32210,998921.3,13:32:58:971,Trial018,VNVD151207.avi,0.0,49127.3,56,DarkOliveGreen,98.7,Eye,Fixation,Fixation,1,1,22.7,22.7,4.8,23.8,23.8,4.8,660.9,375.3,661.2,403.3,-,-,-,-,-,-,-,-,-0.1,0.5,-0.9,0.0,0.5,-0.9,71.0,-77.8,505.4,15.9,-80.9,484.9,304.0,868.6,562.2,899.5,0,-,-,-,-,-,-,-,-
