,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
3647,3647,5930339.47,14:25:19:554,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8 voc chien d.jpg
3648,3648,5930339.632,14:25:19:554,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,-,-,-,-,2.0848,2.6964,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3649,3649,5930359.492,14:25:19:574,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,-,-,-,-,2.5636,2.6964,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3650,3650,5930379.502,14:25:19:594,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,-,-,-,-,2.5636,2.6964,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3651,3651,5930399.393,14:25:19:614,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,1,1,2.7723,2.6964,1126.4708,373.5031,1126.4708,373.5031,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3652,3652,5930419.258,14:25:19:634,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,1,1,2.7395,2.6964,1132.2568,409.4820,1132.2568,409.4820,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3653,3653,5930439.13,14:25:19:654,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,1,1,2.7755,2.7055,1133.4878,435.9211,1133.4878,435.9211,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3654,3654,5930459.047,14:25:19:674,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,1,1,2.7618,2.6813,1136.4236,433.0759,1136.4236,433.0759,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3655,3655,5930478.898,14:25:19:693,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,1,1,2.7942,2.6845,1135.5959,427.7078,1135.5959,427.7078,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3656,3656,5930498.764,14:25:19:713,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Saccade,Saccade,1,1,2.7657,2.6536,1129.9998,436.4549,1129.9998,436.4549,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3657,3657,5930518.621,14:25:19:733,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Saccade,Saccade,1,1,2.7075,2.6675,850.9287,392.2724,850.9287,392.2724,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3658,3658,5930538.619,14:25:19:753,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7508,2.6329,701.5747,380.0050,701.5747,380.0050,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3659,3659,5930558.495,14:25:19:773,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7600,2.5955,694.9067,393.4995,694.9067,393.4995,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3660,3660,5930578.368,14:25:19:793,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7450,2.6164,693.1620,387.1456,693.1620,387.1456,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3661,3661,5930598.247,14:25:19:813,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.6219,2.7026,695.0950,372.9432,695.0950,372.9432,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3662,3662,5930618.118,14:25:19:833,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.6804,2.7382,691.5928,381.6753,691.5928,381.6753,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3663,3663,5930638.009,14:25:19:853,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7485,2.6881,695.8769,375.7468,695.8769,375.7468,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3664,3664,5930657.864,14:25:19:872,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.6677,2.6912,696.4615,365.9038,696.4615,365.9038,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3665,3665,5930677.736,14:25:19:892,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.6780,2.6528,690.8825,363.7251,690.8825,363.7251,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3666,3666,5930697.75,14:25:19:912,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7783,2.6540,691.8589,364.9569,691.8589,364.9569,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3667,3667,5930717.623,14:25:19:932,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.6698,2.7347,689.7955,358.4068,689.7955,358.4068,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3668,3668,5930737.488,14:25:19:952,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7252,2.6585,689.5581,365.8444,689.5581,365.8444,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3669,3669,5930757.374,14:25:19:972,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7766,2.7297,686.8427,366.4675,686.8427,366.4675,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3670,3670,5930777.244,14:25:19:992,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7754,2.7538,687.7215,363.8424,687.7215,363.8424,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3671,3671,5930797.112,14:25:20:012,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7280,2.6864,687.8693,354.7352,687.8693,354.7352,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3672,3672,5930817.001,14:25:20:032,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7679,2.6863,689.4365,361.0979,689.4365,361.0979,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3673,3673,5930836.862,14:25:20:051,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7204,2.6640,686.8846,360.5846,686.8846,360.5846,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3674,3674,5930856.875,14:25:20:071,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7925,2.7496,689.6600,358.5504,689.6600,358.5504,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3675,3675,5930876.737,14:25:20:091,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.7224,2.7872,687.1161,363.3724,687.1161,363.3724,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3676,3676,5930896.62,14:25:20:111,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.6637,2.7722,691.3289,359.6892,691.3289,359.6892,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3677,3677,5930916.496,14:25:20:131,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.8195,2.7491,691.2240,363.5055,691.2240,363.5055,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
3678,3678,5930936.375,14:25:20:151,Trial009,09 voc chien d.jpg,0.0,2884.349,43,CornflowerBlue,91.5285,Eye,Fixation,Fixation,2,2,2.8476,2.7670,692.4410,365.7190,692.4410,365.7190,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
