,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
8443,8443,1205122.406,14:31:07:000,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
8444,8444,1205134.52,14:31:07:012,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Fixation,Fixation,1,1,10.3618,10.3618,2.8028,11.6028,11.6028,3.0991,621.8516,447.8667,621.8516,447.8667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.3271,-35.7341,737.5830,20.3797,-32.5197,730.6111,842.3151,629.3290,642.1776,619.0365,-,-,-,-,-,-,-,-
8445,8445,1205154.506,14:31:07:032,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Fixation,Fixation,1,1,10.5174,10.5174,2.8445,11.8348,11.8348,3.1603,622.0288,448.7826,622.0288,448.7826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.0350,-35.2507,737.7399,20.7021,-32.1809,730.7074,841.0815,627.7491,641.3361,617.7753,-,-,-,-,-,-,-,-
8446,8446,1205174.404,14:31:07:052,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Fixation,Fixation,1,1,10.6797,10.6797,2.8879,11.4872,11.4872,3.0703,624.9712,439.6781,624.9712,439.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.4509,-34.5585,737.9803,23.2654,-31.5736,730.9344,832.0000,625.2652,632.3257,615.4692,-,-,-,-,-,-,-,-
8447,8447,1205194.275,14:31:07:072,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Fixation,Fixation,1,1,10.7769,10.7769,2.9202,11.2376,11.2376,3.0041,626.4793,431.2119,626.4793,431.2119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.4195,-33.6783,739.5980,21.2808,-30.7630,730.8657,838.8537,621.8621,638.9412,612.6192,-,-,-,-,-,-,-,-
8448,8448,1205214.135,14:31:07:092,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Fixation,Fixation,1,1,10.2164,10.2164,2.7743,11.1673,11.1673,2.9881,622.5443,426.6183,622.5443,426.6183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.1204,-32.6772,740.4774,21.5860,-29.8567,731.4896,837.9156,618.1876,637.8935,609.4074,-,-,-,-,-,-,-,-
8449,8449,1205234.01,14:31:07:112,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Fixation,Fixation,1,1,10.6370,10.6370,2.8848,11.5225,11.5225,3.0821,620.6803,431.3019,620.6803,431.3019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.7657,-31.7778,740.1779,21.8989,-28.9428,731.6930,836.4659,615.1479,637.2072,606.3575,-,-,-,-,-,-,-,-
8450,8450,1205253.885,14:31:07:131,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Blink,Blink,1,1,0.0000,0.0000,2.8829,0.0000,0.0000,3.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.7657,-31.7778,740.1779,21.8989,-28.9428,731.6930,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
8451,8451,1205273.752,14:31:07:151,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Blink,Blink,1,1,0.0000,0.0000,2.8829,0.0000,0.0000,3.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.7657,-31.7778,740.1779,21.8989,-28.9428,731.6930,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
8452,8452,1205293.63,14:31:07:171,Trial001,01vnvg151201b1.avi,0.0,48826.484,TC,52,Cyan,77.0074,Eye,Blink,Blink,1,1,0.0000,0.0000,2.8829,0.0000,0.0000,3.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.7657,-31.7778,740.1779,21.8989,-28.9428,731.6930,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
