,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
34059,34059,683187.114,15:21:17:321,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7e94741f1063de00c3acc5267bbe13ee_1280x1024.jpg
34060,34060,683198.214,15:21:17:332,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,575.5611,798.7905,581.4471,773.6964,-,-,-,-,-,-,-,-,-0.0081,0.0763,-0.997,-0.0299,0.0898,-0.9955,15.4646,7.5833,498.5126,-35.6145,8.1674,506.4889,565.194,473.1819,809.021,470.7111,0,-,-,-,-,-,-,-,-
34061,34061,683214.909,15:21:17:349,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,577.0991,800.2497,594.2071,781.0439,-,-,-,-,-,-,-,-,0.0034,0.0808,-0.9967,-0.0109,0.0912,-0.9958,15.7272,7.4479,498.5929,-35.338,8.0287,506.2057,563.6732,473.7362,807.3667,471.315,0,-,-,-,-,-,-,-,-
34062,34062,683231.604,15:21:17:365,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,569.7946,824.2014,587.4646,800.6359,-,-,-,-,-,-,-,-,-0.0093,0.0668,-0.9977,-0.0175,0.0828,-0.9964,15.9622,7.3674,498.4618,-35.1148,7.8931,506.2163,562.8175,474.441,806.4579,472.1527,0,-,-,-,-,-,-,-,-
34063,34063,683248.299,15:21:17:382,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,569.9103,817.0418,589.9957,798.7939,-,-,-,-,-,-,-,-,-0.0043,0.0768,-0.997,-0.0111,0.0884,-0.996,16.1766,7.3055,498.5017,-34.8919,7.7867,506.0123,561.6727,474.5088,805.3193,472.5117,0,-,-,-,-,-,-,-,-
34064,34064,683264.994,15:21:17:399,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,569.3563,825.7409,587.5465,794.2091,-,-,-,-,-,-,-,-,-0.0024,0.0723,-0.9974,-0.0122,0.0943,-0.9955,16.3749,7.299,498.5879,-34.6689,7.6947,505.8717,560.6859,474.6523,804.3318,472.8008,0,-,-,-,-,-,-,-,-
34065,34065,683281.689,15:21:17:416,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,563.1717,823.3476,586.5724,797.2203,-,-,-,-,-,-,-,-,-0.0104,0.0775,-0.9969,-0.0108,0.0934,-0.9956,16.5542,7.3288,498.6944,-34.4689,7.6406,505.8762,560.029,474.3952,803.3513,473.0789,0,-,-,-,-,-,-,-,-
34066,34066,683298.381,15:21:17:432,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,563.6855,823.962,583.6539,802.3409,-,-,-,-,-,-,-,-,-0.0049,0.0785,-0.9969,-0.0155,0.0894,-0.9959,16.7364,7.3779,498.9401,-34.2566,7.6063,505.7474,559.0631,474.1521,802.4942,473.324,0,-,-,-,-,-,-,-,-
34067,34067,683315.073,15:21:17:449,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,557.0411,826.6302,578.7165,801.1489,-,-,-,-,-,-,-,-,-0.0156,0.0771,-0.9969,-0.0224,0.0945,-0.9953,16.9144,7.4376,499.2751,-34.0569,7.5279,505.7579,558.5111,473.9232,801.7005,473.5797,0,-,-,-,-,-,-,-,-
34068,34068,683331.766,15:21:17:466,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,558.0739,827.6329,575.4193,793.4561,-,-,-,-,-,-,-,-,-0.0079,0.0773,-0.997,-0.0247,0.1064,-0.994,17.0995,7.5064,499.2089,-33.8922,7.4913,506.0426,557.4305,473.5837,800.8776,473.5002,0,-,-,-,-,-,-,-,-
34069,34069,683348.458,15:21:17:482,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,554.1777,828.4,575.0134,799.9187,-,-,-,-,-,-,-,-,-0.0145,0.0772,-0.9969,-0.0207,0.097,-0.9951,17.2827,7.5916,499.1434,-33.7154,7.4775,506.3388,556.6908,473.1699,799.8538,473.8045,0,-,-,-,-,-,-,-,-
34070,34070,683365.15,15:21:17:499,Trial006,5 tete point chien D.png,0,2899.718,52,NavajoWhite,95.9863,Eye,Fixation,Fixation,1,1,553.326,829.0465,576.828,798.0441,-,-,-,-,-,-,-,-,-0.0115,0.0793,-0.9968,-0.0128,0.1042,-0.9945,17.4609,7.6638,498.634,-33.5143,7.4638,506.5278,555.6775,472.7332,798.6571,473.7168,0,-,-,-,-,-,-,-,-
