,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
320880,320880,3373304.111,17:25:27:301,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7102324aaefaec6c6de6e546b9093ee4.avi
320881,320881,3373314.887,17:25:27:312,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,374.2435,451.5753,356.1906,459.2118,-,-,-,-,-,-,-,-,-0.0367,0.2869,-0.9572,-0.0189,0.2624,-0.9648,-19.3806,-11.0765,636.7208,-76.1132,-6.6737,636.9309,713.0928,547.9094,926.1422,531.788,0,-,-,-,-,-,-,-,-
320882,320882,3373331.573,17:25:27:328,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,377.2584,451.6496,362.8945,460.1482,-,-,-,-,-,-,-,-,-0.0345,0.2835,-0.9584,-0.0137,0.2585,-0.9659,-19.4371,-11.0412,636.6395,-76.2627,-6.6344,637.5823,713.2752,547.8456,926.3144,531.6916,0,-,-,-,-,-,-,-,-
320883,320883,3373348.26,17:25:27:345,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,380.0252,449.8278,367.0288,460.0776,-,-,-,-,-,-,-,-,-0.0331,0.2879,-0.9571,-0.0133,0.2613,-0.9652,-19.5279,-11.0141,637.3775,-76.2394,-6.5965,636.8674,713.5033,547.6204,926.5425,531.5202,0,-,-,-,-,-,-,-,-
320884,320884,3373364.947,17:25:27:362,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,379.4241,444.8496,367.4689,459.5302,-,-,-,-,-,-,-,-,-0.0392,0.2952,-0.9546,-0.0178,0.2647,-0.9642,-19.5782,-10.9715,637.3861,-76.2121,-6.5831,636.1921,713.8021,547.3222,926.8284,531.4285,0,-,-,-,-,-,-,-,-
320885,320885,3373381.633,17:25:27:379,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,379.7776,442.5229,371.1176,460.2859,-,-,-,-,-,-,-,-,-0.0418,0.2927,-0.9553,-0.0151,0.2617,-0.965,-19.6137,-10.9335,637.1315,-76.2604,-6.5519,636.12,714.0143,547.2403,926.994,531.369,0,-,-,-,-,-,-,-,-
320886,320886,3373398.32,17:25:27:395,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,381.3442,441.2542,372.4038,459.8337,-,-,-,-,-,-,-,-,-0.0394,0.2902,-0.9562,-0.0173,0.262,-0.9649,-19.6555,-10.8961,636.5876,-76.3705,-6.5562,636.4709,714.1908,547.178,927.2895,531.3677,0,-,-,-,-,-,-,-,-
320887,320887,3373415.005,17:25:27:412,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,385.6566,439.6347,375.7048,459.0988,-,-,-,-,-,-,-,-,-0.0301,0.2893,-0.9568,-0.0131,0.2638,-0.9645,-19.7451,-10.8743,636.2209,-76.3702,-6.5575,635.9862,714.4023,547.1327,927.4324,531.3554,0,-,-,-,-,-,-,-,-
320888,320888,3373431.689,17:25:27:429,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,386.6202,436.3378,378.4219,458.4653,-,-,-,-,-,-,-,-,-0.0354,0.2926,-0.9556,-0.011,0.2627,-0.9648,-19.822,-10.8887,636.488,-76.3478,-6.5867,635.1745,714.7563,547.1106,927.6796,531.5102,0,-,-,-,-,-,-,-,-
320889,320889,3373448.373,17:25:27:445,Trial030,punition orale triste vs joie1.avi,0,16031.725,57,MediumSlateBlue,98.6585,Eye,Fixation,Fixation,1,1,384.8016,435.3663,378.2775,459.9562,-,-,-,-,-,-,-,-,-0.0401,0.2891,-0.9565,-0.0151,0.2587,-0.9658,-19.8783,-10.905,636.8295,-76.4887,-6.6231,635.7482,715.0133,547.2177,928.0268,531.7029,0,-,-,-,-,-,-,-,-
