,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
9818,9818,765755.172,07:29:00:862,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4 tete chien g.jpg
9819,9819,765780.137,07:29:00:887,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9820,9820,765824.315,07:29:00:931,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9821,9821,765868.283,07:29:00:975,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9822,9822,765912.269,07:29:01:019,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9823,9823,765956.398,07:29:01:063,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9824,9824,766000.401,07:29:01:107,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9825,9825,766044.414,07:29:01:151,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9826,9826,766088.535,07:29:01:195,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9827,9827,766132.522,07:29:01:239,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9828,9828,766176.515,07:29:01:283,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
9829,9829,766220.638,07:29:01:327,Trial004,04 tete chien g.jpg,0.0,2890.72,Unidentified(Pos),DarkBlue,62.9601,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3454,0.0000,0.0000,3.3490,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
