,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
54740,54740,1048586.918,12:05:39:536,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,adbe247ca776d866b3bfbbed256690d6_1280x1024.jpg
54741,54741,1048594.972,12:05:39:544,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54742,54742,1048611.663,12:05:39:561,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54743,54743,1048628.355,12:05:39:577,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54744,54744,1048645.046,12:05:39:594,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54745,54745,1048661.737,12:05:39:611,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54746,54746,1048678.429,12:05:39:628,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54747,54747,1048711.812,12:05:39:661,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54748,54748,1048728.503,12:05:39:678,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54749,54749,1048745.195,12:05:39:694,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54750,54750,1048761.886,12:05:39:711,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54751,54751,1048778.578,12:05:39:728,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54752,54752,1048795.269,12:05:39:744,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54753,54753,1048811.96,12:05:39:761,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54754,54754,1048828.652,12:05:39:778,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54755,54755,1048845.343,12:05:39:794,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54756,54756,1048862.035,12:05:39:811,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54757,54757,1048878.726,12:05:39:828,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54758,54758,1048895.418,12:05:39:845,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54759,54759,1048912.109,12:05:39:861,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54760,54760,1048928.801,12:05:39:878,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54761,54761,1048945.492,12:05:39:895,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54762,54762,1048962.183,12:05:39:911,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54763,54763,1048978.875,12:05:39:928,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54764,54764,1048995.566,12:05:39:945,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54765,54765,1049012.258,12:05:39:961,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54766,54766,1049045.641,12:05:39:995,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
54767,54767,1049062.332,12:05:40:011,Trial009,8 voc chien D.png,0,2898.768,30,DimGray,61.5204,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
