,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
45477,45477,2816441.291,12:02:26:270,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 tete pointage chat droite.jpg
45478,45478,2816447.399,12:02:26:276,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Saccade,Saccade,1,1,473.0794,8.5973,473.0794,8.5973,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1631,-17.7110,707.1389,85.3956,-34.2775,702.0969,593.4361,566.0924,0.0000,0.0000,-,-,-,-,-,-,-,-
45479,45479,2816467.279,12:02:26:296,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,732.6884,336.5464,732.6884,336.5464,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.2182,-17.7382,708.2469,85.2870,-34.2852,701.9299,591.2784,567.7698,401.8047,628.7255,-,-,-,-,-,-,-,-
45480,45480,2816487.15,12:02:26:316,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,725.7807,334.7713,725.7807,334.7713,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.2718,-17.7648,709.3177,85.3128,-34.3225,702.4514,591.6576,567.7928,402.1013,628.8104,-,-,-,-,-,-,-,-
45481,45481,2816507.171,12:02:26:336,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,725.8843,335.1758,725.8843,335.1758,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.2455,-17.7550,709.5550,85.2812,-34.3386,702.7643,591.8565,567.7176,402.2503,628.9463,-,-,-,-,-,-,-,-
45482,45482,2816527.025,12:02:26:356,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,726.7519,334.1206,726.7519,334.1206,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1939,-17.7597,709.1480,85.3198,-34.3542,703.0737,591.8015,567.8713,402.3066,628.8631,-,-,-,-,-,-,-,-
45483,45483,2816546.895,12:02:26:376,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,728.1811,334.8351,728.1811,334.8351,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1171,-17.7215,708.1925,85.3576,-34.3697,703.3813,591.7690,567.8800,402.3077,628.8464,-,-,-,-,-,-,-,-
45484,45484,2816566.775,12:02:26:395,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,724.1623,330.5915,724.1623,330.5915,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0597,-17.6753,707.7746,85.4041,-34.3896,703.8081,592.0343,567.6094,402.3880,628.6046,-,-,-,-,-,-,-,-
45485,45485,2816586.661,12:02:26:415,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,728.2790,327.5824,728.2790,327.5824,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0020,-17.6538,707.1097,85.3757,-34.3799,704.1796,592.0548,567.5500,402.4321,628.4983,-,-,-,-,-,-,-,-
45486,45486,2816606.531,12:02:26:435,Trial013,13 tete pointage chat droite.jpg,0.0,2890.311,36,DodgerBlue,97.5674,Eye,Fixation,Fixation,1,1,724.8054,329.4480,724.8054,329.4480,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9710,-17.6398,706.5858,85.4099,-34.3936,704.4797,592.1677,567.6217,402.5716,628.5220,-,-,-,-,-,-,-,-
