,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
58669,58669,1583575.075,12:14:34:524,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4962,14.4962,3.5067,589.7767,354.1624,-,-,-,-,0.1508,0.4007,-0.9037,-45.9181,-82.1651,584.519,824.7182,840.3101,0,-,-,-,-,-,-,-,-
58670,58670,1583591.767,12:14:34:541,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4142,14.4142,3.5064,587.6601,355.7733,-,-,-,-,0.1458,0.3962,-0.9065,-45.9361,-82.0848,584.4503,824.9187,840.1186,0,-,-,-,-,-,-,-,-
58671,58671,1583608.458,12:14:34:557,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3338,14.3338,3.5027,585.9625,353.7837,-,-,-,-,0.1465,0.4028,-0.9035,-45.9332,-82.0538,584.5068,824.8694,839.8192,0,-,-,-,-,-,-,-,-
58672,58672,1583625.15,12:14:34:574,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4399,14.4399,3.5045,584.7441,353.1884,-,-,-,-,0.1472,0.4041,-0.9028,-45.9341,-81.9919,584.6795,824.8029,839.4397,0,-,-,-,-,-,-,-,-
58673,58673,1583641.842,12:14:34:591,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5401,14.5401,3.5102,583.2342,355.0175,-,-,-,-,0.1482,0.396,-0.9062,-45.9492,-81.892,584.5661,824.887,839.2664,0,-,-,-,-,-,-,-,-
58674,58674,1583658.533,12:14:34:607,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.6021,14.6021,3.5173,583.4648,356.2609,-,-,-,-,0.1495,0.3965,-0.9058,-45.9493,-81.8262,584.2701,824.9545,839.1512,0,-,-,-,-,-,-,-,-
58675,58675,1583675.225,12:14:34:624,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5323,14.5323,3.521,582.7321,355.6386,-,-,-,-,0.1525,0.3993,-0.9041,-46.0969,-81.9659,585.0794,825.2379,839.2067,0,-,-,-,-,-,-,-,-
58676,58676,1583691.917,12:14:34:641,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.6127,14.6127,3.5275,584.0914,356.9354,-,-,-,-,0.1545,0.3974,-0.9045,-46.2251,-81.9417,585.0895,825.7208,839.1401,0,-,-,-,-,-,-,-,-
58677,58677,1583708.608,12:14:34:657,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.6195,14.6195,3.5338,584.7414,357.6232,-,-,-,-,0.1575,0.3958,-0.9047,-46.3947,-82.0599,585.6271,826.1835,839.3533,0,-,-,-,-,-,-,-,-
58678,58678,1583725.3,12:14:34:674,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4695,14.4695,3.5319,581.6605,359.2373,-,-,-,-,0.1475,0.3931,-0.9076,-46.5138,-81.9983,585.2461,826.9972,839.3786,0,-,-,-,-,-,-,-,-
58679,58679,1583741.992,12:14:34:691,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.6576,14.6576,3.5387,582.0572,356.4587,-,-,-,-,0.1503,0.402,-0.9032,-46.6824,-82.0625,585.2364,827.6281,839.4577,0,-,-,-,-,-,-,-,-
58680,58680,1583758.683,12:14:34:708,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.6158,14.6158,3.5419,584.4093,357.6365,-,-,-,-,0.1581,0.3977,-0.9038,-46.8177,-82.0655,584.7639,828.181,839.8231,0,-,-,-,-,-,-,-,-
58681,58681,1583775.375,12:14:34:724,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4351,14.4351,3.5365,583.9564,356.1883,-,-,-,-,0.1511,0.4005,-0.9037,-46.9364,-82.1117,584.7576,828.8088,839.9599,0,-,-,-,-,-,-,-,-
58682,58682,1583792.066,12:14:34:741,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5186,14.5186,3.5365,584.4222,357.6398,-,-,-,-,0.1513,0.3973,-0.9051,-47.0679,-82.2588,585.3644,829.1474,840.287,0,-,-,-,-,-,-,-,-
58683,58683,1583808.758,12:14:34:758,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5314,14.5314,3.537,585.5268,356.2575,-,-,-,-,0.1538,0.4042,-0.9016,-47.143,-82.3073,585.2515,829.4365,840.4004,0,-,-,-,-,-,-,-,-
58684,58684,1583825.45,12:14:34:774,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5806,14.5806,3.5396,584.6957,353.1076,-,-,-,-,0.1493,0.4064,-0.9014,-47.193,-82.3581,585.2998,829.7146,840.5379,0,-,-,-,-,-,-,-,-
58685,58685,1583842.141,12:14:34:791,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3447,14.3447,3.5313,584.4976,352.1772,-,-,-,-,0.1506,0.4032,-0.9026,-47.2309,-82.4121,585.2692,829.8561,840.8431,0,-,-,-,-,-,-,-,-
58686,58686,1583858.834,12:14:34:808,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5122,14.5122,3.5314,582.9481,354.5948,-,-,-,-,0.1486,0.3965,-0.9059,-47.2056,-82.3871,584.8232,829.945,841.1388,0,-,-,-,-,-,-,-,-
58687,58687,1583875.527,12:14:34:824,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4594,14.4594,3.5289,581.4725,354.1633,-,-,-,-,0.1487,0.3987,-0.9049,-47.1797,-82.4249,584.5924,829.9105,841.3763,0,-,-,-,-,-,-,-,-
58688,58688,1583892.219,12:14:34:841,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4746,14.4746,3.5276,580.5061,346.7784,-,-,-,-,0.1511,0.4119,-0.8986,-47.1748,-82.5316,584.5708,829.8391,841.5444,0,-,-,-,-,-,-,-,-
58689,58689,1583908.912,12:14:34:858,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4706,14.4706,3.5261,581.468,350.4832,-,-,-,-,0.153,0.3994,-0.9039,-47.1402,-82.535,584.4012,829.7238,841.9213,0,-,-,-,-,-,-,-,-
58690,58690,1583925.604,12:14:34:874,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.588,14.588,3.5296,581.0044,353.4976,-,-,-,-,0.1501,0.3961,-0.9059,-47.0808,-82.4882,583.9337,829.6941,842.0679,0,-,-,-,-,-,-,-,-
58691,58691,1583942.297,12:14:34:891,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5684,14.5684,3.5314,581.1898,353.3594,-,-,-,-,0.1559,0.3981,-0.904,-47.012,-82.5261,583.7874,829.3405,842.2615,0,-,-,-,-,-,-,-,-
58692,58692,1583958.99,12:14:34:908,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.461,14.461,3.5288,581.1785,355.0212,-,-,-,-,0.1519,0.3968,-0.9052,-46.9921,-82.6074,584.4484,829.124,842.2462,0,-,-,-,-,-,-,-,-
58693,58693,1583975.682,12:14:34:925,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4313,14.4313,3.5251,580.6391,356.7313,-,-,-,-,0.1492,0.3954,-0.9063,-46.9053,-82.5392,584.1209,828.9318,842.1858,0,-,-,-,-,-,-,-,-
58694,58694,1583992.375,12:14:34:941,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5276,14.5276,3.526,581.46,358.4788,-,-,-,-,0.155,0.3963,-0.905,-46.8486,-82.5142,583.9284,828.6443,842.1711,0,-,-,-,-,-,-,-,-
58695,58695,1584009.068,12:14:34:958,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5883,14.5883,3.53,582.1404,360.1725,-,-,-,-,0.1527,0.3969,-0.9051,-46.7854,-82.599,584.4269,828.2682,842.2222,0,-,-,-,-,-,-,-,-
58696,58696,1584025.763,12:14:34:975,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.2678,14.2678,3.5188,581.285,359.9453,-,-,-,-,0.1474,0.4008,-0.9042,-46.6615,-82.5332,584.0923,827.9729,842.0621,0,-,-,-,-,-,-,-,-
58697,58697,1584042.458,12:14:34:991,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.2062,14.2062,3.5072,582.1712,359.5964,-,-,-,-,0.151,0.3997,-0.9041,-46.6222,-82.613,584.3282,827.6634,842.2765,0,-,-,-,-,-,-,-,-
58698,58698,1584059.153,12:14:35:008,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3921,14.3921,3.5066,583.8906,357.4355,-,-,-,-,0.1549,0.4031,-0.9019,-46.5883,-82.7241,585.0182,827.219,842.2635,0,-,-,-,-,-,-,-,-
58699,58699,1584075.848,12:14:35:025,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4518,14.4518,3.5085,582.572,361.0713,-,-,-,-,0.1468,0.3964,-0.9062,-46.5019,-82.691,584.8602,827.0846,842.3648,0,-,-,-,-,-,-,-,-
58700,58700,1584092.544,12:14:35:041,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3893,14.3893,3.507,580.8922,362.4469,-,-,-,-,0.1451,0.3948,-0.9072,-46.4502,-82.6186,584.5453,827.0103,842.2841,0,-,-,-,-,-,-,-,-
58701,58701,1584109.239,12:14:35:058,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3711,14.3711,3.5047,579.0027,363.03,-,-,-,-,0.1429,0.3947,-0.9077,-46.4262,-82.5727,584.2403,827.0569,842.273,0,-,-,-,-,-,-,-,-
58702,58702,1584125.934,12:14:35:075,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3245,14.3245,3.5003,576.7098,365.0258,-,-,-,-,0.1432,0.3924,-0.9086,-46.4165,-82.5155,583.9264,827.114,842.2668,0,-,-,-,-,-,-,-,-
58703,58703,1584142.629,12:14:35:091,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.5115,14.5115,3.5059,576.1197,366.6405,-,-,-,-,0.1462,0.3916,-0.9085,-46.5307,-82.6029,584.684,827.2754,842.2086,0,-,-,-,-,-,-,-,-
58704,58704,1584159.324,12:14:35:108,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3962,14.3962,3.5051,577.1731,364.411,-,-,-,-,0.1505,0.3989,-0.9046,-46.5866,-82.5809,584.4789,827.4785,842.0769,0,-,-,-,-,-,-,-,-
58705,58705,1584176.02,12:14:35:125,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3916,14.3916,3.504,576.9506,366.0345,-,-,-,-,0.1517,0.3941,-0.9065,-46.631,-82.539,584.2955,827.6997,842.1118,0,-,-,-,-,-,-,-,-
58706,58706,1584192.715,12:14:35:142,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.4032,14.4032,3.5037,576.2215,364.038,-,-,-,-,0.1496,0.4001,-0.9042,-46.6502,-82.5247,584.2704,827.8256,841.9395,0,-,-,-,-,-,-,-,-
58707,58707,1584209.41,12:14:35:158,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3091,14.3091,3.4994,575.803,361.2566,-,-,-,-,0.147,0.4051,-0.9024,-46.6837,-82.5338,584.4124,827.9649,841.79,0,-,-,-,-,-,-,-,-
58708,58708,1584226.105,12:14:35:175,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3539,14.3539,3.4981,575.913,361.4707,-,-,-,-,0.1496,0.4017,-0.9035,-46.7299,-82.5567,584.6198,828.0365,841.8385,0,-,-,-,-,-,-,-,-
58709,58709,1584242.8,12:14:35:192,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,1,14.3298,14.3298,3.4952,574.5244,365.3151,-,-,-,-,0.1477,0.3951,-0.9067,-46.7267,-82.4518,583.939,828.2883,841.9384,0,-,-,-,-,-,-,-,-
58710,58710,1584259.496,12:14:35:208,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Saccade,1,14.4095,14.4095,3.4964,573.9016,365.4608,-,-,-,-,0.1454,0.3956,-0.9068,-46.8275,-82.4616,583.9512,828.7456,841.9605,0,-,-,-,-,-,-,-,-
58711,58711,1584276.191,12:14:35:225,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Saccade,1,14.3188,14.3188,3.4935,431.5521,358.2071,-,-,-,-,0.085,0.4089,-0.9086,-47.1547,-82.4875,584.0106,831.2798,841.7724,0,-,-,-,-,-,-,-,-
58712,58712,1584292.886,12:14:35:242,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.5057,14.5057,3.4992,348.5427,360.844,-,-,-,-,0.0475,0.4001,-0.9152,-47.4058,-82.4812,583.8826,833.1137,842.0137,0,-,-,-,-,-,-,-,-
58713,58713,1584309.581,12:14:35:258,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.5133,14.5133,3.504,335.1203,359.0212,-,-,-,-,0.0389,0.401,-0.9152,-47.3859,-82.4733,583.6668,833.2766,842.0863,0,-,-,-,-,-,-,-,-
58714,58714,1584326.276,12:14:35:275,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.4972,14.4972,3.5074,330.6349,358.8763,-,-,-,-,0.0378,0.3984,-0.9164,-47.3885,-82.5388,583.8517,833.2494,842.3054,0,-,-,-,-,-,-,-,-
58715,58715,1584342.972,12:14:35:292,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.4227,14.4227,3.5067,332.6074,353.5048,-,-,-,-,0.0427,0.4095,-0.9113,-47.3344,-82.634,583.7202,832.9655,842.5342,0,-,-,-,-,-,-,-,-
58716,58716,1584359.667,12:14:35:309,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.2797,14.2797,3.4998,332.5753,351.7142,-,-,-,-,0.0419,0.4077,-0.9122,-47.2928,-82.645,583.6232,832.8439,842.6733,0,-,-,-,-,-,-,-,-
58717,58717,1584376.362,12:14:35:325,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.4928,14.4928,3.5037,329.9105,355.2646,-,-,-,-,0.0367,0.3991,-0.9162,-47.2179,-82.676,583.7093,832.6184,842.9355,0,-,-,-,-,-,-,-,-
58718,58718,1584393.057,12:14:35:342,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.5629,14.5629,3.5096,330.0474,358.6444,-,-,-,-,0.0397,0.3965,-0.9172,-47.1319,-82.6803,583.4634,832.2884,843.1496,0,-,-,-,-,-,-,-,-
58719,58719,1584409.752,12:14:35:359,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.5296,14.5296,3.5127,331.9603,361.0189,-,-,-,-,0.0445,0.3959,-0.9172,-47.0864,-82.6563,583.1634,832.1054,843.2346,0,-,-,-,-,-,-,-,-
58720,58720,1584426.448,12:14:35:375,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.538,14.538,3.5154,332.7192,356.8618,-,-,-,-,0.044,0.4037,-0.9138,-47.0198,-82.712,582.9715,831.9002,843.4068,0,-,-,-,-,-,-,-,-
58721,58721,1584443.143,12:14:35:392,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.5003,14.5003,3.5159,334.0778,355.5226,-,-,-,-,0.0456,0.404,-0.9136,-46.9885,-82.7492,582.9335,831.751,843.5756,0,-,-,-,-,-,-,-,-
58722,58722,1584459.838,12:14:35:409,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.4909,14.4909,3.5158,331.7866,354.2515,-,-,-,-,0.0368,0.408,-0.9122,-46.8955,-82.7757,582.9225,831.5462,843.6062,0,-,-,-,-,-,-,-,-
58723,58723,1584476.533,12:14:35:425,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.2996,14.2996,3.5075,331.9042,349.2895,-,-,-,-,0.0423,0.4126,-0.9099,-46.7964,-82.7985,582.9716,831.0099,843.5717,0,-,-,-,-,-,-,-,-
58724,58724,1584493.229,12:14:35:442,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.3548,14.3548,3.5032,332.2174,347.9458,-,-,-,-,0.0403,0.4103,-0.9111,-46.6815,-82.7962,583.0935,830.5396,843.543,0,-,-,-,-,-,-,-,-
58725,58725,1584509.924,12:14:35:459,Trial018,VNVD151207.avi,0,49107.471,30,DarkViolet,92.043,Eye,Fixation,2,14.2175,14.2175,3.4936,333.3827,345.0264,-,-,-,-,0.0417,0.411,-0.9107,-46.5513,-82.819,583.0835,829.979,843.6259,0,-,-,-,-,-,-,-,-
