,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
7181,7181,724728.91,12:35:24:526,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8 voc chien d.jpg
7182,7182,724853.927,12:35:24:651,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,-,-,-,-,19.8973,19.8973,5.0077,6.9255,6.9255,4.5892,653.4590,291.1554,653.4590,291.1554,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9425,-25.0712,694.1376,0.0000,0.0000,0.0000,708.0003,597.6489,482.6250,571.0000,-,-,-,-,-,-,-,-
7183,7183,724873.801,12:35:24:671,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,-,-,-,-,19.4818,19.4818,4.9060,19.4375,19.4375,4.9122,652.2042,309.8935,652.2042,309.8935,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9113,-24.9947,694.3967,56.2110,-21.2647,694.6982,708.2058,597.5318,506.1949,583.5191,-,-,-,-,-,-,-,-
7184,7184,724893.676,12:35:24:691,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,-,-,-,-,19.4818,19.4818,4.9010,19.4152,19.4152,4.9077,665.5281,336.6639,665.5281,336.6639,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8312,-24.9324,693.6913,56.1485,-21.2173,694.8600,708.3482,597.6204,506.2146,583.5455,-,-,-,-,-,-,-,-
7185,7185,724913.549,12:35:24:711,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,-,-,-,-,19.5052,19.5052,4.9081,19.4238,19.4238,4.9073,661.4156,330.3825,661.4156,330.3825,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7690,-24.8758,693.8685,56.0873,-21.1530,694.4992,708.7238,597.4723,506.5105,582.9814,-,-,-,-,-,-,-,-
7186,7186,724933.416,12:35:24:731,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,-,-,-,-,19.7813,19.7813,4.9725,19.3102,19.3102,4.8835,661.0351,332.2766,661.0351,332.2766,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7276,-24.8060,693.2772,56.0589,-21.0989,695.1655,708.9514,597.2823,506.7040,582.7465,-,-,-,-,-,-,-,-
7187,7187,724953.423,12:35:24:751,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,-,-,-,-,16.9284,16.9284,4.2618,17.6996,17.6996,4.4805,665.2498,593.2247,665.2498,593.2247,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7044,-24.7934,693.0849,55.9710,-20.9815,695.1521,708.6258,599.2761,507.1308,583.5869,-,-,-,-,-,-,-,-
7188,7188,724973.299,12:35:24:770,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,Blink,Blink,1,1,0.0000,0.0000,4.6822,0.0000,0.0000,4.7098,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7044,-24.7934,693.0849,55.9710,-20.9815,695.1521,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
7189,7189,724993.232,12:35:24:790,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,Blink,Blink,1,1,6.9256,6.9256,4.6822,8.0530,8.0530,4.7098,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7044,-24.7934,693.0849,55.9710,-20.9815,695.1521,703.9204,622.7856,516.8725,606.1653,-,-,-,-,-,-,-,-
7190,7190,725013.088,12:35:24:810,Trial009,8 voc chien D.jpg,0.0,2886.965,3,Cyan,58.8854,Eye,Blink,Blink,1,1,0.0000,0.0000,4.6822,0.0000,0.0000,4.7098,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7044,-24.7934,693.0849,55.9710,-20.9815,695.1521,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
