,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
7876,7876,828776.419,12:37:13:565,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8 voc chien g.jpg
7877,7877,828785.203,12:37:13:574,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,-,Blink,-,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6707,-63.8001,687.2183,93.8602,-59.3424,684.5532,570.8791,768.8451,366.8667,752.7333,-,-,-,-,-,-,-,-
7878,7878,828805.072,12:37:13:594,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,-,Blink,-,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6707,-63.8001,687.2183,93.8602,-59.3424,684.5532,0.0000,0.0000,373.0876,752.9948,-,-,-,-,-,-,-,-
7879,7879,828824.962,12:37:13:614,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,-,Blink,-,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6707,-63.8001,687.2183,93.8602,-59.3424,684.5532,561.4848,748.4093,391.8333,754.8333,-,-,-,-,-,-,-,-
7880,7880,828844.822,12:37:13:633,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Saccade,Blink,1,1,582.3800,134.5180,582.3800,134.5180,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.6068,-64.0005,686.9719,93.8602,-59.3424,684.5532,560.7527,743.5337,0.0000,0.0000,-,-,-,-,-,-,-,-
7881,7881,828864.703,12:37:13:653,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Saccade,Saccade,1,1,648.3324,344.9721,648.3324,344.9721,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.9993,-64.2182,686.5195,96.6304,-61.8004,684.2131,558.6893,745.5350,351.5753,736.5512,-,-,-,-,-,-,-,-
7882,7882,828884.688,12:37:13:673,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,638.8481,229.0595,638.8481,229.0595,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.5828,-65.4640,685.7817,100.2696,-63.1484,683.8661,545.3111,749.4539,338.1692,741.4266,-,-,-,-,-,-,-,-
7883,7883,828904.566,12:37:13:693,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,653.9522,289.8839,653.9522,289.8839,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.6301,-64.3631,685.4118,97.3344,-62.2789,683.5169,556.0389,745.9658,348.6102,738.3678,-,-,-,-,-,-,-,-
7884,7884,828924.434,12:37:13:713,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,660.7047,292.2889,660.7047,292.2889,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9235,-64.3907,685.4692,97.7199,-62.4325,683.7117,554.9368,746.1190,347.1439,738.9078,-,-,-,-,-,-,-,-
7885,7885,828944.31,12:37:13:733,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,658.0023,280.0214,658.0023,280.0214,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1483,-64.3352,685.1302,98.0857,-62.5158,684.2092,554.0868,745.9498,346.2206,738.9481,-,-,-,-,-,-,-,-
7886,7886,828964.191,12:37:13:753,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,664.9828,287.5052,664.9828,287.5052,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.3111,-64.0613,684.7139,98.3529,-62.4646,684.3811,553.2774,745.1737,345.2333,738.7764,-,-,-,-,-,-,-,-
7887,7887,828984.068,12:37:13:773,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,661.2881,290.0645,661.2881,290.0645,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.3676,-63.7344,684.3908,98.5269,-62.2101,684.4649,553.0225,744.1157,344.8346,737.7925,-,-,-,-,-,-,-,-
7888,7888,829003.943,12:37:13:793,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,659.2822,267.7843,659.2822,267.7843,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.3392,-63.3995,683.9918,98.5441,-61.7843,684.2222,553.1028,742.5310,344.6428,736.2348,-,-,-,-,-,-,-,-
7889,7889,829023.991,12:37:13:813,Trial008,8 voc chien G.jpg,0.0,2893.846,3,DarkBlue,33.865,Eye,Fixation,Fixation,1,1,658.3163,281.6731,658.3163,281.6731,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1594,-62.7043,683.4232,98.4035,-61.0295,683.8140,553.6326,740.3925,344.9513,733.5935,-,-,-,-,-,-,-,-
