,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
51949,51949,1500126.731,13:41:20:177,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81253c30cfbaa6c85caec3e60c0f192a.avi
51950,51950,1500133.646,13:41:20:184,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.7272,23.7272,5.2822,23.5774,23.5774,5.2604,293.6048,1068.6613,258.4470,1065.9225,-0.1521,0.0727,-0.9857,-0.1807,0.0719,-0.9809,19.7147,-61.8128,537.9339,-37.0304,-61.6908,536.9431,554.8619,785.6393,808.9127,785.6119,-,-,-,-,-,-,-,-
51951,51951,1500150.332,13:41:20:201,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.7018,23.7018,5.2809,23.4689,23.4689,5.2543,292.2726,1069.4912,256.2866,1066.3487,-0.1604,0.0688,-0.9846,-0.1911,0.0748,-0.9787,20.3388,-61.9550,537.8430,-36.4417,-61.8095,537.4034,552.2450,786.4020,806.3630,785.8361,-,-,-,-,-,-,-,-
51952,51952,1500167.018,13:41:20:217,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.6325,23.6325,5.2768,23.5631,23.5631,5.2533,292.2608,1071.0698,255.6756,1067.3986,-0.1587,0.0698,-0.9848,-0.1889,0.0687,-0.9796,20.9283,-62.0839,537.6947,-35.8731,-61.8507,537.5350,549.5534,787.0324,803.7372,786.0871,-,-,-,-,-,-,-,-
51953,51953,1500183.704,13:41:20:234,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.5655,23.5655,5.2706,23.5163,23.5163,5.2519,295.0771,1071.8546,255.8761,1068.3151,-0.1532,0.0687,-0.9858,-0.1847,0.0680,-0.9804,21.4650,-62.2143,537.5279,-35.3582,-61.9808,538.3134,547.0087,787.7277,801.1121,786.2843,-,-,-,-,-,-,-,-
51954,51954,1500200.39,13:41:20:251,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.6451,23.6451,5.2686,23.5149,23.5149,5.2498,294.9408,1073.8188,255.5862,1068.9523,-0.1588,0.0647,-0.9852,-0.1905,0.0712,-0.9791,22.0363,-62.3079,537.4932,-34.7604,-61.9117,537.8391,544.5749,788.2476,798.7120,786.1464,-,-,-,-,-,-,-,-
51955,51955,1500217.076,13:41:20:267,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.6981,23.6981,5.2692,23.5266,23.5266,5.2501,294.2770,1073.9486,254.8518,1069.0783,-0.1642,0.0719,-0.9838,-0.1930,0.0717,-0.9786,22.5847,-62.4495,537.4520,-34.2601,-62.0360,538.7452,542.2370,788.7431,796.2681,786.2232,-,-,-,-,-,-,-,-
51956,51956,1500233.762,13:41:20:284,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.4812,23.4812,5.2610,23.5189,23.5189,5.2498,293.8540,1074.5905,253.5268,1070.0369,-0.1639,0.0683,-0.9841,-0.1957,0.0665,-0.9784,23.1337,-62.5362,537.4873,-33.6905,-61.9848,538.6800,539.7865,789.1891,793.8100,786.1406,-,-,-,-,-,-,-,-
51957,51957,1500250.453,13:41:20:301,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.5668,23.5668,5.2577,23.4496,23.4496,5.2471,293.5973,1074.7059,252.6180,1069.7759,-0.1620,0.0728,-0.9841,-0.1967,0.0725,-0.9778,23.7129,-62.6431,537.4000,-33.1143,-61.9779,538.8620,537.1414,789.6155,791.2116,785.8845,-,-,-,-,-,-,-,-
51958,51958,1500267.143,13:41:20:317,Trial001,VNVG151201b.avi,0.0,49085.141,TD,56,DarkOrange,97.1781,Eye,Fixation,Fixation,1,1,23.5920,23.5920,5.2557,23.4366,23.4366,5.2453,294.0233,1075.8166,249.8847,1069.7605,-0.1653,0.0695,-0.9838,-0.2040,0.0716,-0.9763,24.2846,-62.7079,537.1989,-32.5306,-62.0205,539.4769,534.6220,790.0807,788.5987,785.7740,-,-,-,-,-,-,-,-
