,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
10425,10425,5594119.934,13:35:55:000,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
10426,10426,5594229.214,13:35:55:109,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0012,-1.5220,0.0012,-1.5220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10427,10427,5594273.21,13:35:55:153,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0012,-1.4829,0.0012,-1.4829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10428,10428,5594317.201,13:35:55:197,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0012,-1.4382,0.0012,-1.4382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10429,10429,5594361.313,13:35:55:241,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0011,-1.3883,0.0011,-1.3883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10430,10430,5594405.318,13:35:55:285,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0011,-1.3340,0.0011,-1.3340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10431,10431,5594449.37,13:35:55:329,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0010,-1.2760,0.0010,-1.2760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10432,10432,5594493.445,13:35:55:374,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10433,10433,5594537.45,13:35:55:418,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
10434,10434,5594581.476,13:35:55:462,Trial001,01vnvg151201b1.avi,0.0,48825.232,TC,49,DarkBlue,82.0887,Eye,Blink,Blink,1,1,0.0000,0.0000,4.1682,0.0000,0.0000,4.1737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
